areaCode,areaName,areaType,date,cumPeopleVaccinatedCompleteByVaccinationDate
E08000016,Barnsley,utla,2021-08-26,158595
E08000031,Wolverhampton,utla,2021-08-26,147299
E08000032,Bradford,utla,2021-08-26,293287
E09000018,Hounslow,utla,2021-08-26,163286
E09000032,Wandsworth,utla,2021-08-26,204994
E09000033,Westminster,utla,2021-08-26,126978
E10000034,Worcestershire,utla,2021-08-26,406349
S12000013,Na h-Eileanan Siar,utla,2021-08-26,19444
S12000029,South Lanarkshire,utla,2021-08-26,228036
S12000045,East Dunbartonshire,utla,2021-08-26,78131
E06000003,Redcar and Cleveland,utla,2021-08-25,88230
E06000014,York,utla,2021-08-25,130006
E06000050,Cheshire West and Chester,utla,2021-08-25,233333
E08000001,Bolton,utla,2021-08-25,174767
E08000016,Barnsley,utla,2021-08-25,158030
E08000031,Wolverhampton,utla,2021-08-25,146927
E08000032,Bradford,utla,2021-08-25,292474
E09000018,Hounslow,utla,2021-08-25,162602
E09000032,Wandsworth,utla,2021-08-25,204041
E09000033,Westminster,utla,2021-08-25,126553
E10000034,Worcestershire,utla,2021-08-25,404801
S12000013,Na h-Eileanan Siar,utla,2021-08-25,19442
S12000029,South Lanarkshire,utla,2021-08-25,227326
S12000045,East Dunbartonshire,utla,2021-08-25,77637
E06000003,Redcar and Cleveland,utla,2021-08-24,88014
E06000014,York,utla,2021-08-24,129400
E06000050,Cheshire West and Chester,utla,2021-08-24,231864
E08000001,Bolton,utla,2021-08-24,174408
E08000016,Barnsley,utla,2021-08-24,157958
E08000031,Wolverhampton,utla,2021-08-24,146345
E08000032,Bradford,utla,2021-08-24,291575
E09000018,Hounslow,utla,2021-08-24,161948
E09000032,Wandsworth,utla,2021-08-24,202960
E09000033,Westminster,utla,2021-08-24,126192
E10000034,Worcestershire,utla,2021-08-24,403318
S12000013,Na h-Eileanan Siar,utla,2021-08-24,19440
S12000029,South Lanarkshire,utla,2021-08-24,226745
S12000045,East Dunbartonshire,utla,2021-08-24,77618
E06000003,Redcar and Cleveland,utla,2021-08-23,87826
E06000014,York,utla,2021-08-23,128808
E06000050,Cheshire West and Chester,utla,2021-08-23,230369
E08000001,Bolton,utla,2021-08-23,174053
E08000016,Barnsley,utla,2021-08-23,157805
E08000031,Wolverhampton,utla,2021-08-23,146191
E08000032,Bradford,utla,2021-08-23,290496
E09000018,Hounslow,utla,2021-08-23,161258
E09000032,Wandsworth,utla,2021-08-23,201997
E09000033,Westminster,utla,2021-08-23,125720
E10000034,Worcestershire,utla,2021-08-23,401719
S12000013,Na h-Eileanan Siar,utla,2021-08-23,19440
S12000029,South Lanarkshire,utla,2021-08-23,226064
S12000045,East Dunbartonshire,utla,2021-08-23,77562
E06000003,Redcar and Cleveland,utla,2021-08-22,87662
E06000014,York,utla,2021-08-22,128113
E06000050,Cheshire West and Chester,utla,2021-08-22,228578
E08000001,Bolton,utla,2021-08-22,173579
E08000016,Barnsley,utla,2021-08-22,157684
E08000031,Wolverhampton,utla,2021-08-22,145833
E08000032,Bradford,utla,2021-08-22,289672
E09000018,Hounslow,utla,2021-08-22,160590
E09000032,Wandsworth,utla,2021-08-22,200608
E09000033,Westminster,utla,2021-08-22,125265
E10000034,Worcestershire,utla,2021-08-22,400346
S12000013,Na h-Eileanan Siar,utla,2021-08-22,19440
S12000029,South Lanarkshire,utla,2021-08-22,225356
S12000045,East Dunbartonshire,utla,2021-08-22,77119
E06000003,Redcar and Cleveland,utla,2021-08-21,87561
E06000014,York,utla,2021-08-21,127368
E06000050,Cheshire West and Chester,utla,2021-08-21,228059
E08000001,Bolton,utla,2021-08-21,173361
E08000016,Barnsley,utla,2021-08-21,157477
E08000031,Wolverhampton,utla,2021-08-21,145618
E08000032,Bradford,utla,2021-08-21,289014
E09000018,Hounslow,utla,2021-08-21,160213
E09000032,Wandsworth,utla,2021-08-21,199751
E09000033,Westminster,utla,2021-08-21,124844
E10000034,Worcestershire,utla,2021-08-21,400086
S12000013,Na h-Eileanan Siar,utla,2021-08-21,19440
S12000029,South Lanarkshire,utla,2021-08-21,224253
S12000045,East Dunbartonshire,utla,2021-08-21,77084
E06000003,Redcar and Cleveland,utla,2021-08-20,87435
E06000014,York,utla,2021-08-20,126275
E06000050,Cheshire West and Chester,utla,2021-08-20,226730
E08000001,Bolton,utla,2021-08-20,172817
E08000016,Barnsley,utla,2021-08-20,157306
E08000031,Wolverhampton,utla,2021-08-20,145056
E08000032,Bradford,utla,2021-08-20,287690
E09000018,Hounslow,utla,2021-08-20,159366
E09000032,Wandsworth,utla,2021-08-20,198602
E09000033,Westminster,utla,2021-08-20,124353
E10000034,Worcestershire,utla,2021-08-20,398641
S12000013,Na h-Eileanan Siar,utla,2021-08-20,19417
S12000029,South Lanarkshire,utla,2021-08-20,222940
S12000045,East Dunbartonshire,utla,2021-08-20,76689
E06000003,Redcar and Cleveland,utla,2021-08-19,87287
E06000014,York,utla,2021-08-19,125662
E06000050,Cheshire West and Chester,utla,2021-08-19,225598
E08000001,Bolton,utla,2021-08-19,172286
E08000016,Barnsley,utla,2021-08-19,157103
E08000031,Wolverhampton,utla,2021-08-19,144588
E08000032,Bradford,utla,2021-08-19,286699
E09000018,Hounslow,utla,2021-08-19,158595
E09000032,Wandsworth,utla,2021-08-19,197232
E09000033,Westminster,utla,2021-08-19,123576
E10000034,Worcestershire,utla,2021-08-19,397290
S12000013,Na h-Eileanan Siar,utla,2021-08-19,19377
S12000029,South Lanarkshire,utla,2021-08-19,221658
S12000045,East Dunbartonshire,utla,2021-08-19,76266
E06000003,Redcar and Cleveland,utla,2021-08-18,87071
E06000014,York,utla,2021-08-18,125290
E06000050,Cheshire West and Chester,utla,2021-08-18,225207
E08000001,Bolton,utla,2021-08-18,171843
E08000016,Barnsley,utla,2021-08-18,156729
E08000031,Wolverhampton,utla,2021-08-18,143845
E08000032,Bradford,utla,2021-08-18,285510
E09000018,Hounslow,utla,2021-08-18,157791
E09000032,Wandsworth,utla,2021-08-18,195609
E09000033,Westminster,utla,2021-08-18,123086
E10000034,Worcestershire,utla,2021-08-18,395701
S12000013,Na h-Eileanan Siar,utla,2021-08-18,19374
S12000029,South Lanarkshire,utla,2021-08-18,220799
S12000045,East Dunbartonshire,utla,2021-08-18,76045
E06000003,Redcar and Cleveland,utla,2021-08-17,86853
E06000014,York,utla,2021-08-17,124890
E06000050,Cheshire West and Chester,utla,2021-08-17,224669
E08000001,Bolton,utla,2021-08-17,171466
E08000016,Barnsley,utla,2021-08-17,156349
E08000031,Wolverhampton,utla,2021-08-17,143349
E08000032,Bradford,utla,2021-08-17,284244
E09000018,Hounslow,utla,2021-08-17,157047
E09000032,Wandsworth,utla,2021-08-17,194238
E09000033,Westminster,utla,2021-08-17,122662
E10000034,Worcestershire,utla,2021-08-17,393996
S12000013,Na h-Eileanan Siar,utla,2021-08-17,19374
S12000029,South Lanarkshire,utla,2021-08-17,220064
S12000045,East Dunbartonshire,utla,2021-08-17,76027
E06000003,Redcar and Cleveland,utla,2021-08-16,86742
E06000014,York,utla,2021-08-16,124612
E06000050,Cheshire West and Chester,utla,2021-08-16,224319
E08000001,Bolton,utla,2021-08-16,171332
E08000016,Barnsley,utla,2021-08-16,156030
E08000031,Wolverhampton,utla,2021-08-16,143064
E08000032,Bradford,utla,2021-08-16,283152
E09000018,Hounslow,utla,2021-08-16,156296
E09000032,Wandsworth,utla,2021-08-16,192652
E09000033,Westminster,utla,2021-08-16,122223
E10000034,Worcestershire,utla,2021-08-16,392473
S12000013,Na h-Eileanan Siar,utla,2021-08-16,19369
S12000029,South Lanarkshire,utla,2021-08-16,219284
S12000045,East Dunbartonshire,utla,2021-08-16,75967
E06000003,Redcar and Cleveland,utla,2021-08-15,86644
E06000014,York,utla,2021-08-15,124250
E06000050,Cheshire West and Chester,utla,2021-08-15,223375
E08000001,Bolton,utla,2021-08-15,171063
E08000016,Barnsley,utla,2021-08-15,155955
E08000031,Wolverhampton,utla,2021-08-15,142683
E08000032,Bradford,utla,2021-08-15,282180
E09000018,Hounslow,utla,2021-08-15,155367
E09000032,Wandsworth,utla,2021-08-15,190886
E09000033,Westminster,utla,2021-08-15,121765
E10000034,Worcestershire,utla,2021-08-15,391177
S12000013,Na h-Eileanan Siar,utla,2021-08-15,19367
S12000029,South Lanarkshire,utla,2021-08-15,218839
S12000045,East Dunbartonshire,utla,2021-08-15,75787
E06000003,Redcar and Cleveland,utla,2021-08-14,86544
E06000014,York,utla,2021-08-14,123434
E06000050,Cheshire West and Chester,utla,2021-08-14,222773
E08000001,Bolton,utla,2021-08-14,170492
E08000016,Barnsley,utla,2021-08-14,155336
E08000031,Wolverhampton,utla,2021-08-14,142391
E08000032,Bradford,utla,2021-08-14,281712
E09000018,Hounslow,utla,2021-08-14,154928
E09000032,Wandsworth,utla,2021-08-14,189963
E09000033,Westminster,utla,2021-08-14,121340
E10000034,Worcestershire,utla,2021-08-14,390895
S12000013,Na h-Eileanan Siar,utla,2021-08-14,19366
S12000029,South Lanarkshire,utla,2021-08-14,217656
S12000045,East Dunbartonshire,utla,2021-08-14,75644
E06000003,Redcar and Cleveland,utla,2021-08-13,86487
E06000014,York,utla,2021-08-13,122714
E06000050,Cheshire West and Chester,utla,2021-08-13,221646
E08000001,Bolton,utla,2021-08-13,169959
E08000016,Barnsley,utla,2021-08-13,154782
E08000031,Wolverhampton,utla,2021-08-13,141984
E08000032,Bradford,utla,2021-08-13,280216
E09000018,Hounslow,utla,2021-08-13,153850
E09000032,Wandsworth,utla,2021-08-13,188527
E09000033,Westminster,utla,2021-08-13,120773
E10000034,Worcestershire,utla,2021-08-13,389703
S12000013,Na h-Eileanan Siar,utla,2021-08-13,19341
S12000029,South Lanarkshire,utla,2021-08-13,215853
S12000045,East Dunbartonshire,utla,2021-08-13,75073
E06000003,Redcar and Cleveland,utla,2021-08-12,86159
E06000014,York,utla,2021-08-12,121883
E06000050,Cheshire West and Chester,utla,2021-08-12,221147
E08000001,Bolton,utla,2021-08-12,169402
E08000016,Barnsley,utla,2021-08-12,154298
E08000031,Wolverhampton,utla,2021-08-12,141527
E08000032,Bradford,utla,2021-08-12,279333
E09000018,Hounslow,utla,2021-08-12,152980
E09000032,Wandsworth,utla,2021-08-12,187225
E09000033,Westminster,utla,2021-08-12,119988
E10000034,Worcestershire,utla,2021-08-12,388561
S12000013,Na h-Eileanan Siar,utla,2021-08-12,19285
S12000029,South Lanarkshire,utla,2021-08-12,214027
S12000045,East Dunbartonshire,utla,2021-08-12,74454
E06000003,Redcar and Cleveland,utla,2021-08-11,85981
E06000014,York,utla,2021-08-11,121409
E06000050,Cheshire West and Chester,utla,2021-08-11,220257
E08000001,Bolton,utla,2021-08-11,168894
E08000016,Barnsley,utla,2021-08-11,153623
E08000031,Wolverhampton,utla,2021-08-11,140856
E08000032,Bradford,utla,2021-08-11,278366
E09000018,Hounslow,utla,2021-08-11,152039
E09000032,Wandsworth,utla,2021-08-11,185001
E09000033,Westminster,utla,2021-08-11,119486
E10000034,Worcestershire,utla,2021-08-11,386842
S12000013,Na h-Eileanan Siar,utla,2021-08-11,19285
S12000029,South Lanarkshire,utla,2021-08-11,212735
S12000045,East Dunbartonshire,utla,2021-08-11,74139
E06000003,Redcar and Cleveland,utla,2021-08-10,85520
E06000014,York,utla,2021-08-10,121049
E06000050,Cheshire West and Chester,utla,2021-08-10,219712
E08000001,Bolton,utla,2021-08-10,168311
E08000016,Barnsley,utla,2021-08-10,153053
E08000031,Wolverhampton,utla,2021-08-10,139985
E08000032,Bradford,utla,2021-08-10,277094
E09000018,Hounslow,utla,2021-08-10,151270
E09000032,Wandsworth,utla,2021-08-10,182911
E09000033,Westminster,utla,2021-08-10,119075
E10000034,Worcestershire,utla,2021-08-10,385076
S12000013,Na h-Eileanan Siar,utla,2021-08-10,19281
S12000029,South Lanarkshire,utla,2021-08-10,211448
S12000045,East Dunbartonshire,utla,2021-08-10,73957
E06000003,Redcar and Cleveland,utla,2021-08-09,85417
E06000014,York,utla,2021-08-09,120695
E06000050,Cheshire West and Chester,utla,2021-08-09,219480
E08000001,Bolton,utla,2021-08-09,168098
E08000016,Barnsley,utla,2021-08-09,153016
E08000031,Wolverhampton,utla,2021-08-09,139281
E08000032,Bradford,utla,2021-08-09,275658
E09000018,Hounslow,utla,2021-08-09,150470
E09000032,Wandsworth,utla,2021-08-09,180825
E09000033,Westminster,utla,2021-08-09,118612
E10000034,Worcestershire,utla,2021-08-09,383626
S12000013,Na h-Eileanan Siar,utla,2021-08-09,19278
S12000029,South Lanarkshire,utla,2021-08-09,209915
S12000045,East Dunbartonshire,utla,2021-08-09,73277
E06000003,Redcar and Cleveland,utla,2021-08-08,85211
E06000014,York,utla,2021-08-08,120154
E06000050,Cheshire West and Chester,utla,2021-08-08,218937
E08000001,Bolton,utla,2021-08-08,167775
E08000016,Barnsley,utla,2021-08-08,152915
E08000031,Wolverhampton,utla,2021-08-08,138872
E08000032,Bradford,utla,2021-08-08,274655
E09000018,Hounslow,utla,2021-08-08,149446
E09000032,Wandsworth,utla,2021-08-08,178682
E09000033,Westminster,utla,2021-08-08,118192
E10000034,Worcestershire,utla,2021-08-08,382355
S12000013,Na h-Eileanan Siar,utla,2021-08-08,19278
S12000029,South Lanarkshire,utla,2021-08-08,208401
S12000045,East Dunbartonshire,utla,2021-08-08,72687
E06000003,Redcar and Cleveland,utla,2021-08-07,85067
E06000014,York,utla,2021-08-07,119297
E06000050,Cheshire West and Chester,utla,2021-08-07,218843
E08000001,Bolton,utla,2021-08-07,167067
E08000016,Barnsley,utla,2021-08-07,152783
E08000031,Wolverhampton,utla,2021-08-07,138465
E08000032,Bradford,utla,2021-08-07,274200
E09000018,Hounslow,utla,2021-08-07,148971
E09000032,Wandsworth,utla,2021-08-07,177490
E09000033,Westminster,utla,2021-08-07,117801
E10000034,Worcestershire,utla,2021-08-07,382278
S12000013,Na h-Eileanan Siar,utla,2021-08-07,19275
S12000029,South Lanarkshire,utla,2021-08-07,206592
S12000045,East Dunbartonshire,utla,2021-08-07,72232
E06000003,Redcar and Cleveland,utla,2021-08-06,84872
E06000014,York,utla,2021-08-06,118396
E06000050,Cheshire West and Chester,utla,2021-08-06,217645
E08000001,Bolton,utla,2021-08-06,166520
E08000016,Barnsley,utla,2021-08-06,152107
E08000031,Wolverhampton,utla,2021-08-06,137990
E08000032,Bradford,utla,2021-08-06,272753
E09000018,Hounslow,utla,2021-08-06,147786
E09000032,Wandsworth,utla,2021-08-06,175937
E09000033,Westminster,utla,2021-08-06,117325
E10000034,Worcestershire,utla,2021-08-06,380568
S12000013,Na h-Eileanan Siar,utla,2021-08-06,19263
S12000029,South Lanarkshire,utla,2021-08-06,205051
S12000045,East Dunbartonshire,utla,2021-08-06,71852
E06000003,Redcar and Cleveland,utla,2021-08-05,84675
E06000014,York,utla,2021-08-05,117778
E06000050,Cheshire West and Chester,utla,2021-08-05,216929
E08000001,Bolton,utla,2021-08-05,165871
E08000016,Barnsley,utla,2021-08-05,151534
E08000031,Wolverhampton,utla,2021-08-05,137671
E08000032,Bradford,utla,2021-08-05,271666
E09000018,Hounslow,utla,2021-08-05,146979
E09000032,Wandsworth,utla,2021-08-05,174269
E09000033,Westminster,utla,2021-08-05,116447
E10000034,Worcestershire,utla,2021-08-05,379184
S12000013,Na h-Eileanan Siar,utla,2021-08-05,19220
S12000029,South Lanarkshire,utla,2021-08-05,203470
S12000045,East Dunbartonshire,utla,2021-08-05,71496
E06000003,Redcar and Cleveland,utla,2021-08-04,84508
E06000014,York,utla,2021-08-04,117458
E06000050,Cheshire West and Chester,utla,2021-08-04,215937
E08000001,Bolton,utla,2021-08-04,165240
E08000016,Barnsley,utla,2021-08-04,150745
E08000031,Wolverhampton,utla,2021-08-04,137168
E08000032,Bradford,utla,2021-08-04,270495
E09000018,Hounslow,utla,2021-08-04,145826
E09000032,Wandsworth,utla,2021-08-04,172159
E09000033,Westminster,utla,2021-08-04,115904
E10000034,Worcestershire,utla,2021-08-04,377675
S12000013,Na h-Eileanan Siar,utla,2021-08-04,19219
S12000029,South Lanarkshire,utla,2021-08-04,202405
S12000045,East Dunbartonshire,utla,2021-08-04,71296
E06000003,Redcar and Cleveland,utla,2021-08-03,84081
E06000014,York,utla,2021-08-03,117172
E06000050,Cheshire West and Chester,utla,2021-08-03,214930
E08000001,Bolton,utla,2021-08-03,164382
E08000016,Barnsley,utla,2021-08-03,150665
E08000031,Wolverhampton,utla,2021-08-03,136335
E08000032,Bradford,utla,2021-08-03,269242
E09000018,Hounslow,utla,2021-08-03,145141
E09000032,Wandsworth,utla,2021-08-03,170628
E09000033,Westminster,utla,2021-08-03,115494
E10000034,Worcestershire,utla,2021-08-03,375611
S12000013,Na h-Eileanan Siar,utla,2021-08-03,19219
S12000029,South Lanarkshire,utla,2021-08-03,201685
S12000045,East Dunbartonshire,utla,2021-08-03,71166
E06000003,Redcar and Cleveland,utla,2021-08-02,83994
E06000014,York,utla,2021-08-02,116788
E06000050,Cheshire West and Chester,utla,2021-08-02,214472
E08000001,Bolton,utla,2021-08-02,164177
E08000016,Barnsley,utla,2021-08-02,150580
E08000031,Wolverhampton,utla,2021-08-02,135838
E08000032,Bradford,utla,2021-08-02,267980
E09000018,Hounslow,utla,2021-08-02,144283
E09000032,Wandsworth,utla,2021-08-02,168969
E09000033,Westminster,utla,2021-08-02,115037
E10000034,Worcestershire,utla,2021-08-02,374504
S12000013,Na h-Eileanan Siar,utla,2021-08-02,19219
S12000029,South Lanarkshire,utla,2021-08-02,200767
S12000045,East Dunbartonshire,utla,2021-08-02,70800
E06000003,Redcar and Cleveland,utla,2021-08-01,83809
E06000014,York,utla,2021-08-01,116164
E06000050,Cheshire West and Chester,utla,2021-08-01,213777
E08000001,Bolton,utla,2021-08-01,163671
E08000016,Barnsley,utla,2021-08-01,150472
E08000031,Wolverhampton,utla,2021-08-01,135693
E08000032,Bradford,utla,2021-08-01,266859
E09000018,Hounslow,utla,2021-08-01,143421
E09000032,Wandsworth,utla,2021-08-01,167436
E09000033,Westminster,utla,2021-08-01,114598
E10000034,Worcestershire,utla,2021-08-01,373936
S12000013,Na h-Eileanan Siar,utla,2021-08-01,19217
S12000029,South Lanarkshire,utla,2021-08-01,199668
S12000045,East Dunbartonshire,utla,2021-08-01,70423
E06000003,Redcar and Cleveland,utla,2021-07-31,83685
E06000014,York,utla,2021-07-31,115367
E06000050,Cheshire West and Chester,utla,2021-07-31,213494
E08000001,Bolton,utla,2021-07-31,162827
E08000016,Barnsley,utla,2021-07-31,150320
E08000031,Wolverhampton,utla,2021-07-31,135359
E08000032,Bradford,utla,2021-07-31,266349
E09000018,Hounslow,utla,2021-07-31,142833
E09000032,Wandsworth,utla,2021-07-31,166163
E09000033,Westminster,utla,2021-07-31,114143
E10000034,Worcestershire,utla,2021-07-31,373756
S12000013,Na h-Eileanan Siar,utla,2021-07-31,19217
S12000029,South Lanarkshire,utla,2021-07-31,198587
S12000045,East Dunbartonshire,utla,2021-07-31,70255
E06000003,Redcar and Cleveland,utla,2021-07-30,83463
E06000014,York,utla,2021-07-30,114454
E06000050,Cheshire West and Chester,utla,2021-07-30,211722
E08000001,Bolton,utla,2021-07-30,161749
E08000016,Barnsley,utla,2021-07-30,150058
E08000031,Wolverhampton,utla,2021-07-30,134423
E08000032,Bradford,utla,2021-07-30,264847
E09000018,Hounslow,utla,2021-07-30,141515
E09000032,Wandsworth,utla,2021-07-30,164702
E09000033,Westminster,utla,2021-07-30,113661
E10000034,Worcestershire,utla,2021-07-30,372760
S12000013,Na h-Eileanan Siar,utla,2021-07-30,19194
S12000029,South Lanarkshire,utla,2021-07-30,196972
S12000045,East Dunbartonshire,utla,2021-07-30,69828
E06000003,Redcar and Cleveland,utla,2021-07-29,83331
E06000014,York,utla,2021-07-29,113336
E06000050,Cheshire West and Chester,utla,2021-07-29,211109
E08000001,Bolton,utla,2021-07-29,160445
E08000016,Barnsley,utla,2021-07-29,149390
E08000031,Wolverhampton,utla,2021-07-29,133762
E08000032,Bradford,utla,2021-07-29,263467
E09000018,Hounslow,utla,2021-07-29,140581
E09000032,Wandsworth,utla,2021-07-29,163144
E09000033,Westminster,utla,2021-07-29,112860
E10000034,Worcestershire,utla,2021-07-29,371399
S12000013,Na h-Eileanan Siar,utla,2021-07-29,19156
S12000029,South Lanarkshire,utla,2021-07-29,195494
S12000045,East Dunbartonshire,utla,2021-07-29,69498
E06000003,Redcar and Cleveland,utla,2021-07-28,83217
E06000014,York,utla,2021-07-28,112732
E06000050,Cheshire West and Chester,utla,2021-07-28,210561
E08000001,Bolton,utla,2021-07-28,159853
E08000016,Barnsley,utla,2021-07-28,148554
E08000031,Wolverhampton,utla,2021-07-28,133233
E08000032,Bradford,utla,2021-07-28,262265
E09000018,Hounslow,utla,2021-07-28,139365
E09000032,Wandsworth,utla,2021-07-28,161478
E09000033,Westminster,utla,2021-07-28,112404
E10000034,Worcestershire,utla,2021-07-28,370080
S12000013,Na h-Eileanan Siar,utla,2021-07-28,19156
S12000029,South Lanarkshire,utla,2021-07-28,194548
S12000045,East Dunbartonshire,utla,2021-07-28,69449
E06000003,Redcar and Cleveland,utla,2021-07-27,83008
E06000014,York,utla,2021-07-27,111943
E06000050,Cheshire West and Chester,utla,2021-07-27,210121
E08000001,Bolton,utla,2021-07-27,159159
E08000016,Barnsley,utla,2021-07-27,148497
E08000031,Wolverhampton,utla,2021-07-27,132678
E08000032,Bradford,utla,2021-07-27,260955
E09000018,Hounslow,utla,2021-07-27,138393
E09000032,Wandsworth,utla,2021-07-27,159591
E09000033,Westminster,utla,2021-07-27,111595
