time,open,high,low,close,volume
2021-10-13 15:30:00,140.75,140.84,140.71,140.74,56657
2021-10-13 15:15:00,140.65,140.92,140.55,140.74,54236
2021-10-13 15:00:00,140.62,140.68,140.54,140.65,45006
2021-10-13 14:45:00,140.95,140.955,140.59,140.6221,52496
2021-10-13 14:30:00,141.12,141.12,140.8941,140.94,49325
2021-10-13 14:15:00,141.1,141.41,140.87,141.13,80773
2021-10-13 14:00:00,141.11,141.23,141.07,141.1,34188
2021-10-13 13:45:00,141.08,141.27,141.07,141.135,53135
2021-10-13 13:30:00,140.8375,141.1,140.82,141.095,44713
2021-10-13 13:15:00,140.79,140.8627,140.71,140.83,58622
2021-10-13 13:00:00,140.83,140.86,140.64,140.77,71175
2021-10-13 12:45:00,140.665,140.87,140.57,140.7983,51353
2021-10-13 12:30:00,140.67,140.69,140.535,140.68,35234
2021-10-13 12:15:00,140.6,140.7022,140.53,140.68,35605
2021-10-13 12:00:00,140.43,140.85,140.43,140.62,64067
2021-10-13 11:45:00,140.065,140.49,139.98,140.39,92132
2021-10-13 11:30:00,140.11,140.2399,139.9,140.08,80061
2021-10-13 11:15:00,139.86,140.1528,139.78,140.125,86253
2021-10-13 11:00:00,139.94,140.09,139.8,139.845,81048
2021-10-13 10:45:00,139.73,140.29,139.68,139.91,163658
2021-10-13 10:30:00,139.84,140.218,139.66,139.7557,144938
2021-10-13 10:15:00,140.23,140.31,139.68,139.85,139192
2021-10-13 10:00:00,140.44,140.81,140.11,140.28,137389
2021-10-13 09:45:00,140.52,141.12,140.0,140.4401,223497
2021-10-13 09:15:00,140.34,140.42,140.2004,140.26,963
2021-10-13 09:00:00,140.3,140.34,140.14,140.34,2362
2021-10-13 08:45:00,140.5,140.5,140.39,140.39,2760
2021-10-13 08:30:00,140.8,140.84,140.78,140.78,1055
2021-10-13 08:15:00,140.71,141.12,140.3,140.6,4021
2021-10-13 08:00:00,140.78,140.78,140.78,140.78,213
2021-10-13 07:15:00,140.65,140.65,140.42,140.43,501
2021-10-12 17:45:00,140.3,140.35,140.3,140.35,884
2021-10-12 16:15:00,140.47,140.5,140.47,140.47,98369
2021-10-12 16:00:00,140.35,140.56,140.3,140.46,366233
2021-10-12 15:45:00,140.67,140.71,140.33,140.35,146990
2021-10-12 15:30:00,140.65,140.76,140.52,140.69,85273
2021-10-12 15:15:00,140.71,140.8,140.58,140.64,81385
2021-10-12 15:00:00,140.7121,140.78,140.55,140.705,125705
2021-10-12 14:45:00,140.89,141.0,140.69,140.72,63011
2021-10-12 14:30:00,140.81,141.11,140.81,140.875,69601
2021-10-12 14:15:00,140.56,140.8399,140.56,140.8399,69677
2021-10-12 14:00:00,140.74,140.79,140.55,140.56,79973
2021-10-12 13:45:00,140.66,140.755,140.6,140.72,54765
2021-10-12 13:30:00,140.78,140.785,140.57,140.675,50389
2021-10-12 13:15:00,140.685,140.77,140.54,140.77,72874
2021-10-12 13:00:00,140.73,140.79,140.62,140.68,71952
2021-10-12 12:45:00,140.98,140.98,140.6,140.735,105499
2021-10-12 12:30:00,141.15,141.16,140.94,140.98,84504
2021-10-12 12:15:00,141.06,141.24,141.06,141.1416,80305
2021-10-12 12:00:00,141.0327,141.091,140.8805,141.04,67471
2021-10-12 11:45:00,141.28,141.32,141.0,141.03,88179
2021-10-12 11:30:00,141.29,141.335,141.13,141.3,65645
2021-10-12 11:15:00,141.14,141.43,141.12,141.27,82982
2021-10-12 11:00:00,141.22,141.3821,141.12,141.12,91515
2021-10-12 10:45:00,141.21,141.47,141.04,141.215,113306
2021-10-12 10:30:00,141.12,141.218,140.71,141.19,136298
2021-10-12 10:15:00,141.67,141.8006,140.99,141.1564,120474
2021-10-12 10:00:00,141.45,142.24,141.21,141.76,132526
2021-10-12 09:45:00,142.21,142.3,141.48,141.48,191564
2021-10-12 09:30:00,142.8,142.8,142.71,142.71,344
2021-10-12 09:15:00,142.65,142.7,142.64,142.7,2647
2021-10-12 08:45:00,142.65,142.65,142.31,142.31,918
2021-10-12 06:30:00,142.01,142.01,142.01,142.01,126
2021-10-11 19:45:00,142.4,142.4,142.2,142.2,797
2021-10-11 19:00:00,142.1001,142.1001,142.1001,142.1001,200
2021-10-11 18:15:00,142.25,142.25,142.25,142.25,401
2021-10-11 17:45:00,142.1,142.1,142.1,142.1,304
2021-10-11 17:15:00,142.42,142.42,142.42,142.42,200
2021-10-11 16:15:00,142.43,142.43,142.43,142.43,286776
2021-10-11 16:00:00,142.625,142.72,142.42,142.43,314305
2021-10-11 15:45:00,142.64,142.73,142.565,142.63,164610
2021-10-11 15:30:00,142.8543,142.88,142.63,142.635,68769
2021-10-11 15:15:00,142.84,142.89,142.7,142.8685,62193
2021-10-11 15:00:00,142.815,142.91,142.7337,142.85,50080
2021-10-11 14:45:00,142.75,142.84,142.685,142.8,50571
2021-10-11 14:30:00,142.99,143.04,142.69,142.765,55262
2021-10-11 14:15:00,142.75,143.0,142.71,142.97,51831
2021-10-11 14:00:00,142.98,142.98,142.67,142.79,76792
2021-10-11 13:45:00,142.83,143.03,142.81,142.98,68940
2021-10-11 13:30:00,143.0,143.04,142.7291,142.82,78013
2021-10-11 13:15:00,143.18,143.19,142.85,143.0,102276
2021-10-11 13:00:00,143.37,143.45,143.15,143.18,60138
2021-10-11 12:45:00,143.56,143.59,143.35,143.385,41517
2021-10-11 12:30:00,143.57,143.6,143.52,143.57,42593
2021-10-11 12:15:00,143.97,143.9864,143.56,143.58,51705
2021-10-11 12:00:00,144.01,144.04,143.85,143.97,47954
2021-10-11 11:45:00,143.7,144.06,143.6799,144.0,81486
2021-10-11 11:30:00,143.8,143.81,143.67,143.705,72906
2021-10-11 11:15:00,143.82,143.91,143.71,143.8,64688
2021-10-11 11:00:00,143.755,144.08,143.74,143.835,67358
2021-10-11 10:45:00,143.73,143.89,143.6366,143.74,55894
2021-10-11 10:30:00,143.28,143.78,143.24,143.73,85206
2021-10-11 10:15:00,143.14,143.4999,143.11,143.2799,81073
2021-10-11 10:00:00,142.615,143.19,142.525,143.14,116159
2021-10-11 09:45:00,143.5,143.79,142.49,142.68,228918
2021-10-11 09:30:00,143.46,143.8,143.46,143.79,1981
2021-10-11 09:00:00,143.27,143.27,143.25,143.25,539
2021-10-11 08:45:00,143.37,143.37,143.37,143.37,100
2021-10-11 08:15:00,143.27,143.27,143.27,143.27,261
2021-10-11 08:00:00,143.27,143.49,143.27,143.27,6332
2021-10-11 07:45:00,143.27,143.27,143.27,143.27,599
2021-10-11 07:30:00,143.19,143.2,143.19,143.2,273
2021-10-11 07:15:00,142.91,142.97,142.91,142.97,995
2021-10-08 18:45:00,143.2,143.2,143.2,143.2,181
2021-10-08 18:15:00,143.2,143.2,143.2,143.2,312
2021-10-08 17:15:00,143.2,143.2,143.2,143.2,245
2021-10-08 16:45:00,143.07,143.07,143.05,143.05,500
2021-10-08 16:30:00,143.25,143.25,143.25,143.25,103
2021-10-08 16:15:00,143.22,143.22,143.22,143.22,37807
2021-10-08 16:00:00,143.48,143.61,143.21,143.25,539499
2021-10-08 15:45:00,143.59,143.65,143.195,143.485,183074
2021-10-08 15:30:00,143.465,143.6151,143.4,143.605,95619
2021-10-08 15:15:00,143.34,143.48,143.281,143.46,92008
2021-10-08 15:00:00,143.36,143.555,143.33,143.345,101167
2021-10-08 14:45:00,143.41,143.42,143.18,143.35,97710
2021-10-08 14:30:00,142.99,143.4,142.98,143.4,91204
2021-10-08 14:15:00,142.87,143.07,142.85,143.0,70645
2021-10-08 14:00:00,142.56,142.89,142.52,142.875,48641
2021-10-08 13:45:00,142.65,142.75,142.5,142.53,50303
2021-10-08 13:30:00,142.66,142.69,142.51,142.66,51610
2021-10-08 13:15:00,142.79,142.8,142.5601,142.675,47521
2021-10-08 13:00:00,143.06,143.06,142.7612,142.79,47759
2021-10-08 12:45:00,142.6684,143.065,142.65,143.065,69281
2021-10-08 12:30:00,143.11,143.11,142.67,142.67,62952
2021-10-08 12:15:00,142.98,143.25,142.95,143.11,73282
2021-10-08 12:00:00,143.1,143.18,142.91,142.965,79678
2021-10-08 11:45:00,143.345,143.37,142.905,143.09,104277
2021-10-08 11:30:00,143.2038,143.35,143.115,143.35,97353
2021-10-08 11:15:00,142.54,143.23,142.47,143.21,277044
2021-10-08 11:00:00,142.6,142.82,142.51,142.54,111856
2021-10-08 10:45:00,142.29,142.565,142.2619,142.565,96627
2021-10-08 10:30:00,143.04,143.04,142.27,142.27,79004
2021-10-08 10:15:00,142.72,143.1096,142.72,143.07,91186
2021-10-08 10:00:00,141.89,143.0,141.89,142.725,257391
2021-10-08 09:45:00,141.81,142.32,141.05,141.83,315694
2021-10-08 09:15:00,141.71,141.71,141.71,141.71,110
2021-10-08 09:00:00,141.434,141.7,141.434,141.7,1027
2021-10-08 08:45:00,141.61,141.61,141.61,141.61,1590
2021-10-08 08:30:00,141.84,141.85,141.84,141.85,494
2021-10-08 07:30:00,141.81,141.81,141.81,141.81,200
2021-10-08 07:15:00,141.83,141.83,141.83,141.83,277
2021-10-07 20:00:00,141.86,141.89,141.86,141.89,1005
2021-10-07 19:45:00,141.86,141.86,141.86,141.86,153
2021-10-07 19:15:00,141.99,141.99,141.99,141.99,118
2021-10-07 16:30:00,141.86,141.86,141.86,141.86,500
2021-10-07 16:15:00,141.81,141.81,141.81,141.81,63956
2021-10-07 16:00:00,141.965,142.09,141.735,141.78,576413
2021-10-07 15:45:00,142.03,142.14,141.96,141.9674,176252
2021-10-07 15:30:00,141.99,142.13,141.965,142.0346,112236
2021-10-07 15:15:00,141.82,142.08,141.79,142.0,132166
2021-10-07 15:00:00,141.89,142.01,141.82,141.82,82648
2021-10-07 14:45:00,142.12,142.155,141.8,141.89,86979
2021-10-07 14:30:00,142.19,142.23,142.01,142.1,68808
2021-10-07 14:15:00,142.255,142.26,142.04,142.19,87062
2021-10-07 14:00:00,142.39,142.39,142.181,142.27,61447
2021-10-07 13:45:00,142.47,142.4897,142.33,142.3801,72996
2021-10-07 13:30:00,142.365,142.48,142.222,142.465,117123
2021-10-07 13:15:00,142.59,142.599,142.35,142.365,63153
2021-10-07 13:00:00,142.56,142.67,142.48,142.58,49218
2021-10-07 12:45:00,142.54,142.699,142.5,142.551,55276
2021-10-07 12:30:00,142.49,142.58,142.48,142.53,51279
2021-10-07 12:15:00,142.73,142.88,142.4716,142.49,65363
2021-10-07 12:00:00,142.4583,142.81,142.45,142.71,104000
2021-10-07 11:45:00,142.2,142.51,142.19,142.46,93719
2021-10-07 11:30:00,142.285,142.31,142.025,142.22,114163
2021-10-07 11:15:00,142.29,142.43,142.1,142.29,135067
2021-10-07 11:00:00,141.725,142.34,141.725,142.3,159763
2021-10-07 10:45:00,141.87,141.94,141.58,141.72,135662
2021-10-07 10:30:00,141.6,141.96,141.53,141.88,189048
2021-10-07 10:15:00,142.54,142.6185,141.57,141.585,199610
2021-10-07 10:00:00,142.58,142.77,142.26,142.57,159534
2021-10-07 09:45:00,142.73,143.395,142.48,142.51,255982
2021-10-07 09:30:00,143.29,143.29,142.63,142.63,700
2021-10-07 08:30:00,143.3,143.3,143.3,143.3,177
2021-10-07 08:15:00,143.3,143.3,143.11,143.3,1021
2021-10-07 07:30:00,143.31,143.31,143.3,143.3,795
2021-10-06 20:00:00,142.66,142.67,142.66,142.66,600
2021-10-06 18:30:00,142.5899,142.59,142.5899,142.59,1000
2021-10-06 18:15:00,142.4,142.4,142.4,142.4,492
2021-10-06 17:30:00,142.36,142.4,142.36,142.4,403
2021-10-06 17:00:00,142.36,142.36,142.36,142.36,8901
2021-10-06 16:45:00,142.08,142.08,142.08,142.08,500
2021-10-06 16:15:00,142.36,142.41,142.36,142.41,114876
2021-10-06 16:00:00,141.99,142.408,141.84,142.35,558674
2021-10-06 15:45:00,142.11,142.11,141.73,142.0,382803
2021-10-06 15:30:00,142.24,142.3877,142.04,142.1,157704
2021-10-06 15:15:00,142.17,142.35,142.13,142.23,89611
2021-10-06 15:00:00,142.41,142.49,142.16,142.165,105881
2021-10-06 14:45:00,142.16,142.48,142.12,142.41,76711
2021-10-06 14:30:00,142.2,142.29,142.09,142.182,92087
2021-10-06 14:15:00,141.74,142.2259,141.68,142.2259,95971
2021-10-06 14:00:00,141.57,141.73,141.43,141.72,112764
2021-10-06 13:45:00,141.37,141.7,141.331,141.58,154374
2021-10-06 13:30:00,141.08,141.39,141.0475,141.375,89974
2021-10-06 13:15:00,141.18,141.28,140.89,141.08,119425
2021-10-06 13:00:00,141.3289,141.39,141.14,141.185,94185
2021-10-06 12:45:00,141.07,141.39,140.9,141.335,127067
2021-10-06 12:30:00,141.15,141.25,140.9,141.08,113028
2021-10-06 12:15:00,141.46,141.54,141.08,141.15,106707
2021-10-06 12:00:00,141.17,141.51,141.09,141.47,174412
2021-10-06 11:45:00,141.15,141.27,140.94,141.15,118330
2021-10-06 11:30:00,141.72,141.78,141.02,141.16,167857
2021-10-06 11:15:00,141.94,142.0,141.6,141.75,111231
2021-10-06 11:00:00,141.775,141.92,141.53,141.92,114041
2021-10-06 10:45:00,142.17,142.3,141.76,141.77,121631
2021-10-06 10:30:00,142.15,142.36,141.46,142.18,228220
2021-10-06 10:15:00,142.01,142.19,141.64,142.18,258859
2021-10-06 10:00:00,143.26,143.36,141.93,142.035,242389
2021-10-06 09:45:00,142.48,143.37,142.04,143.26,369200
2021-10-06 09:30:00,142.9,142.97,142.4,142.4,4931
2021-10-06 09:15:00,142.89,142.89,142.63,142.65,2467
2021-10-06 09:00:00,143.1901,143.1901,143.1901,143.1901,230
2021-10-06 08:45:00,142.92,143.0,142.68,142.68,2883
2021-10-06 08:30:00,142.68,142.68,142.68,142.68,100
2021-10-06 08:15:00,142.57,142.62,142.55,142.62,2333
2021-10-06 08:00:00,142.63,142.63,142.57,142.57,315
2021-10-06 07:45:00,142.99,143.0,142.99,143.0,985
2021-10-06 07:30:00,142.86,143.01,142.86,143.01,2627
2021-10-06 07:15:00,142.63,142.7,142.21,142.7,3989
2021-10-06 07:00:00,142.05,142.51,142.05,142.51,2940
2021-10-06 06:45:00,142.37,142.45,142.37,142.45,1736
2021-10-06 06:15:00,142.3,142.59,142.3,142.59,1209
2021-10-06 06:00:00,142.1,142.2,142.1,142.2,894
2021-10-06 05:45:00,142.01,142.01,142.01,142.01,600
2021-10-06 04:15:00,142.8,142.81,142.48,142.5,2790
2021-10-05 20:00:00,143.15,143.15,143.15,143.15,450
2021-10-05 19:45:00,143.15,143.15,143.1,143.1,600
2021-10-05 19:30:00,143.2,143.33,143.1,143.1,1229
2021-10-05 17:45:00,143.2,143.24,143.15,143.24,701
2021-10-05 17:30:00,143.25,143.34,143.14,143.34,850
2021-10-05 17:00:00,143.44,143.44,143.44,143.44,768
2021-10-05 16:30:00,143.15,143.22,143.15,143.2,8837
2021-10-05 16:15:00,143.15,143.7,143.15,143.5,70928
2021-10-05 16:00:00,143.61,143.62,143.06,143.16,687705
2021-10-05 15:45:00,143.57,143.91,143.47,143.605,276140
2021-10-05 15:30:00,144.09,144.1,143.58,143.58,187350
2021-10-05 15:15:00,144.1,144.14,143.93,144.1,103443
2021-10-05 15:00:00,144.215,144.23,144.09,144.1,95924
2021-10-05 14:45:00,144.19,144.36,144.02,144.21,222890
2021-10-05 14:30:00,144.115,144.2,143.99,144.185,128318
2021-10-05 14:15:00,144.23,144.29,144.05,144.12,120399
2021-10-05 14:00:00,144.41,144.56,144.17,144.24,163367
2021-10-05 13:45:00,144.678,144.76,144.37,144.3992,127651
2021-10-05 13:30:00,144.62,144.7699,144.55,144.67,98638
2021-10-05 13:15:00,144.319,144.72,144.28,144.6149,121451
2021-10-05 13:00:00,144.07,144.35,144.02,144.31,152132
2021-10-05 12:45:00,143.945,144.7,143.88,144.07,920182
2021-10-05 12:30:00,144.262,144.27,143.78,143.93,107966
2021-10-05 12:15:00,144.15,144.37,144.135,144.27,71533
2021-10-05 12:00:00,143.7,144.26,143.665,144.19,133569
2021-10-05 11:45:00,143.965,144.1254,143.63,143.7,146653
2021-10-05 11:30:00,143.86,144.0798,143.829,143.96,159336
2021-10-05 11:15:00,143.76,143.9024,143.6,143.85,119082
2021-10-05 11:00:00,143.67,143.7995,143.52,143.7871,150250
2021-10-05 10:45:00,143.77,143.94,143.54,143.645,220047
2021-10-05 10:30:00,143.08,143.8131,142.94,143.75,295815
2021-10-05 10:15:00,142.85,143.1,142.7,143.04,274477
2021-10-05 10:00:00,142.845,144.75,142.69,142.83,398794
2021-10-05 09:45:00,144.75,145.0,142.64,142.845,679250
2021-10-05 09:30:00,145.35,145.35,144.99,144.99,13912
2021-10-05 09:15:00,145.32,145.6,145.11,145.14,22438
2021-10-05 09:00:00,145.24,145.25,145.23,145.25,788
2021-10-05 08:45:00,145.75,145.75,145.41,145.41,534
2021-10-05 08:30:00,145.6,145.78,145.6,145.75,1800
2021-10-05 08:15:00,144.11,145.55,144.11,145.55,2465
2021-10-05 08:00:00,145.4,145.4,145.4,145.4,335
2021-10-05 07:45:00,145.45,145.45,145.29,145.4,727
2021-10-05 07:30:00,144.8,145.0,144.8,145.0,904
2021-10-05 07:15:00,144.88,144.88,144.88,144.88,443
2021-10-05 07:00:00,144.55,144.55,144.55,144.55,1094
2021-10-05 05:45:00,144.27,144.27,144.27,144.27,155
2021-10-04 20:00:00,144.12,144.12,144.12,144.12,500
2021-10-04 19:45:00,144.27,144.27,144.27,144.27,200
2021-10-04 18:30:00,144.35,144.45,144.3,144.44,5536
2021-10-04 18:15:00,144.46,144.46,144.35,144.35,491
2021-10-04 18:00:00,144.45,144.48,144.18,144.18,463
2021-10-04 16:45:00,144.26,144.26,143.89,143.89,914
2021-10-04 16:30:00,144.26,144.26,144.26,144.26,346
2021-10-04 16:15:00,144.11,144.11,144.03,144.11,102606
2021-10-04 16:00:00,144.3,144.43,143.75,144.14,711859
2021-10-04 15:45:00,143.83,144.4115,143.77,144.28,247566
2021-10-04 15:30:00,143.93,144.045,143.68,143.845,128720
2021-10-04 15:15:00,143.89,144.16,143.84,143.96,140677
2021-10-04 15:00:00,143.75,143.9999,143.7,143.905,134128
2021-10-04 14:45:00,143.55,143.77,143.4,143.74,167886
2021-10-04 14:30:00,143.49,143.8,143.49,143.56,160382
2021-10-04 14:15:00,143.61,143.86,143.41,143.5,137823
2021-10-04 14:00:00,143.69,143.79,143.55,143.62,140854
2021-10-04 13:45:00,143.75,143.8899,143.6188,143.68,126481
2021-10-04 13:30:00,144.13,144.26,143.71,143.72,130654
2021-10-04 13:15:00,143.95,144.2,143.74,144.13,118015
2021-10-04 13:00:00,143.9,144.18,143.85,143.97,116597
2021-10-04 12:45:00,144.25,144.38,143.86,143.94,101875
2021-10-04 12:30:00,144.195,144.58,144.18,144.24,152654
2021-10-04 12:15:00,144.28,144.39,144.05,144.2,120511
2021-10-04 12:00:00,143.5,144.34,143.47,144.28,217616
2021-10-04 11:45:00,143.97,144.05,143.4814,143.51,170097
2021-10-04 11:30:00,144.11,144.22,143.92,143.98,150558
2021-10-04 11:15:00,144.035,144.39,143.9,144.1351,219249
2021-10-04 11:00:00,144.16,144.54,143.4,144.03,389082
2021-10-04 10:45:00,144.76,144.97,143.27,144.2,538745
2021-10-04 10:30:00,145.86,145.9299,144.45,144.78,465979
2021-10-04 10:15:00,145.09,146.0,145.02,145.85,578521
2021-10-04 10:00:00,144.09,145.21,143.95,145.06,493207
2021-10-04 09:45:00,142.74,144.25,142.3501,144.17,405066
2021-10-04 09:30:00,142.54,142.9,141.78,141.79,13087
2021-10-04 09:15:00,142.9,142.98,142.9,142.98,874
2021-10-04 09:00:00,142.87,142.87,142.87,142.87,300
2021-10-04 08:15:00,142.35,142.35,142.34,142.34,561
2021-10-04 08:00:00,142.8,142.8,142.8,142.8,575
2021-10-04 07:30:00,142.7,142.7,142.7,142.7,326
2021-10-04 06:30:00,142.27,142.4,142.0,142.4,636
2021-10-04 04:15:00,142.5,142.5,142.5,142.5,1900
2021-10-01 18:15:00,143.32,143.55,143.32,143.55,200
2021-10-01 18:00:00,143.32,143.35,143.32,143.33,514
2021-10-01 17:45:00,143.46,143.47,143.46,143.47,304
2021-10-01 17:15:00,143.25,143.25,143.25,143.25,180
2021-10-01 16:45:00,143.32,143.32,143.01,143.01,526
2021-10-01 16:30:00,143.48,143.48,143.48,143.48,787
2021-10-01 16:15:00,143.32,143.32,143.0,143.32,175797
2021-10-01 16:00:00,143.34,143.69,143.19,143.37,733273
2021-10-01 15:45:00,143.52,143.6,143.17,143.355,301680
2021-10-01 15:30:00,143.92,143.97,143.41,143.53,230573
2021-10-01 15:15:00,143.5726,143.925,143.5726,143.925,148868
2021-10-01 15:00:00,143.4781,143.67,143.36,143.57,145635
2021-10-01 14:45:00,143.564,143.7021,143.46,143.47,127780
2021-10-01 14:30:00,143.14,143.57,143.09,143.57,171412
2021-10-01 14:15:00,143.01,143.17,142.98,143.13,165841
2021-10-01 14:00:00,142.93,143.16,142.86,143.01,201253
2021-10-01 13:45:00,142.75,142.94,142.69,142.92,138890
2021-10-01 13:30:00,142.71,142.9,142.71,142.742,113387
2021-10-01 13:15:00,142.62,142.82,142.44,142.69,261182
2021-10-01 13:00:00,142.5,142.6699,142.49,142.615,168213
2021-10-01 12:45:00,142.37,142.61,142.37,142.49,103017
2021-10-01 12:30:00,142.01,142.46,141.9,142.38,108016
2021-10-01 12:15:00,141.96,142.04,141.85,142.0,99462
2021-10-01 12:00:00,141.88,142.11,141.84,141.9516,109722
2021-10-01 11:45:00,141.52,141.93,141.4318,141.88,117605
2021-10-01 11:30:00,142.13,142.13,141.54,141.55,148810
2021-10-01 11:15:00,141.315,142.18,141.19,142.11,202421
2021-10-01 11:00:00,141.09,141.33,140.68,141.31,215189
2021-10-01 10:45:00,141.22,141.41,141.092,141.13,108304
2021-10-01 10:30:00,142.31,142.37,141.08,141.24,260102
2021-10-01 10:15:00,141.79,142.79,141.6,142.28,333747
2021-10-01 10:00:00,141.28,141.77,141.14,141.71,297447
2021-10-01 09:45:00,141.0,141.97,140.37,141.29,548888
2021-10-01 09:30:00,140.09,141.0,140.09,140.8,32807
2021-10-01 09:15:00,139.9,140.0,138.93,139.75,19326
2021-10-01 08:45:00,140.56,140.56,139.9,139.9,1795
2021-10-01 08:30:00,140.44,140.5,140.2,140.5,1948
2021-10-01 08:15:00,140.0875,140.09,140.0001,140.09,5688
2021-10-01 08:00:00,140.0,140.0,140.0,140.0,152
2021-10-01 07:45:00,139.99,140.0,139.99,140.0,835
2021-10-01 07:30:00,140.06,140.06,139.58,139.58,732
2021-10-01 07:15:00,139.48,139.49,139.48,139.49,553
2021-10-01 07:00:00,139.31,139.31,139.31,139.31,402
2021-10-01 06:30:00,139.31,139.31,139.31,139.31,105
2021-10-01 05:30:00,139.33,139.44,139.33,139.44,521
2021-10-01 04:30:00,138.98,139.09,138.98,138.99,1745
2021-10-01 04:15:00,138.82,139.19,138.82,139.0,2010
2021-09-30 20:00:00,139.43,139.43,139.43,139.43,400
2021-09-30 19:45:00,139.5,139.5,139.5,139.5,418
2021-09-30 19:30:00,139.48,139.49,139.48,139.49,610
2021-09-30 18:30:00,139.25,139.25,139.25,139.25,512
2021-09-30 17:45:00,139.3899,139.3899,139.3899,139.3899,239
2021-09-30 17:30:00,139.28,139.3,139.28,139.3,949
2021-09-30 17:15:00,139.27,139.27,139.11,139.11,558
2021-09-30 17:00:00,139.02,139.02,139.02,139.02,100
2021-09-30 16:30:00,139.36,139.36,138.93,139.08,4727
2021-09-30 16:15:00,138.93,139.77,138.93,139.54,220365
2021-09-30 16:00:00,139.4,139.42,138.88,138.88,762717
2021-09-30 15:45:00,139.77,140.02,139.35,139.4,255915
2021-09-30 15:30:00,139.73,139.92,139.67,139.78,174087
2021-09-30 15:15:00,139.44,139.78,139.37,139.74,113441
2021-09-30 15:00:00,139.76,139.95,139.4301,139.4301,135918
2021-09-30 14:45:00,139.41,139.79,139.36,139.745,108043
2021-09-30 14:30:00,139.51,139.51,139.12,139.39,123656
2021-09-30 14:15:00,139.18,139.59,139.18,139.51,189043
2021-09-30 14:00:00,138.83,139.19,138.82,139.19,109205
2021-09-30 13:45:00,138.75,138.91,138.66,138.82,96840
2021-09-30 13:30:00,139.06,139.23,138.73,138.7409,142569
2021-09-30 13:15:00,138.605,139.12,138.5684,139.065,124466
2021-09-30 13:00:00,138.68,138.8299,138.5175,138.6,95335
2021-09-30 12:45:00,138.6,138.785,138.5,138.703,113877
2021-09-30 12:30:00,138.79,138.86,138.57,138.59,124797
2021-09-30 12:15:00,139.435,139.55,138.71,138.83,139019
2021-09-30 12:00:00,139.5,139.55,139.28,139.44,151656
2021-09-30 11:45:00,140.145,140.195,139.4104,139.53,139288
2021-09-30 11:30:00,139.89,140.3,139.883,140.16,122487
2021-09-30 11:15:00,139.48,139.9,139.38,139.89,124078
2021-09-30 11:00:00,139.92,139.96,139.4,139.5,159781
2021-09-30 10:45:00,140.43,140.5,139.85,139.93,219157
2021-09-30 10:30:00,139.96,140.57,139.96,140.45,206801
2021-09-30 10:15:00,139.91,140.28,139.81,139.98,185577
2021-09-30 10:00:00,139.87,140.34,139.68,139.925,220141
2021-09-30 09:45:00,140.0,140.53,139.8,139.87,401470
2021-09-30 09:30:00,140.25,140.33,140.0,140.1,2927
2021-09-30 09:15:00,140.56,140.749,140.25,140.25,5519
2021-09-30 09:00:00,139.87,141.0,139.87,140.98,20170
2021-09-30 08:45:00,140.0,140.0,139.77,140.0,9757
2021-09-30 08:15:00,139.5,139.71,139.5,139.69,772
2021-09-30 07:30:00,139.5,139.5,139.5,139.5,100
2021-09-30 05:45:00,139.35,139.35,139.35,139.35,400
2021-09-29 19:45:00,139.5,139.5,139.5,139.5,210
2021-09-29 18:00:00,139.25,139.25,139.2401,139.2401,295
2021-09-29 16:45:00,139.24,139.3,139.24,139.3,204
2021-09-29 16:15:00,139.18,139.38,139.18,139.18,48030
2021-09-29 16:00:00,139.24,139.32,139.07,139.19,394184
2021-09-29 15:45:00,139.65,139.65,139.18,139.245,128647
2021-09-29 15:30:00,139.73,139.82,139.601,139.6542,78730
2021-09-29 15:15:00,139.83,139.89,139.56,139.74,99652
2021-09-29 15:00:00,139.89,139.93,139.745,139.82,75259
2021-09-29 14:45:00,139.66,139.92,139.66,139.89,65847
2021-09-29 14:30:00,139.77,139.8,139.63,139.65,66142
2021-09-29 14:15:00,139.36,139.77,139.33,139.77,87192
2021-09-29 14:00:00,139.12,139.38,139.11,139.38,76685
2021-09-29 13:45:00,139.15,139.17,138.4264,139.11,51529
2021-09-29 13:30:00,139.12,139.32,139.09,139.1755,47406
2021-09-29 13:15:00,139.495,139.495,139.06,139.13,81513
2021-09-29 13:00:00,139.21,139.57,139.19,139.4865,105358
2021-09-29 12:45:00,139.01,139.26,139.005,139.2,76840
2021-09-29 12:30:00,139.175,139.175,138.96,139.015,126633
2021-09-29 12:15:00,139.22,139.39,139.12,139.17,81891
2021-09-29 12:00:00,139.09,139.27,139.03,139.1978,67043
2021-09-29 11:45:00,139.36,139.3865,139.115,139.12,103750
2021-09-29 11:30:00,139.56,139.58,139.3071,139.38,115391
2021-09-29 11:15:00,139.71,139.84,139.55,139.58,166309
2021-09-29 11:00:00,139.36,139.83,139.33,139.7,196292
2021-09-29 10:45:00,139.1,139.36,138.93,139.34,151847
2021-09-29 10:30:00,138.7,139.16,138.6903,139.1,156350
2021-09-29 10:15:00,137.95,138.946,137.9,138.69,303719
2021-09-29 10:00:00,136.831,137.99,136.72,137.99,227643
2021-09-29 09:45:00,137.73,137.93,136.44,136.84,248237
2021-09-29 09:30:00,137.83,137.83,137.61,137.61,1309
2021-09-29 09:00:00,137.87,137.87,137.87,137.87,105
2021-09-29 08:45:00,137.8,137.8,137.8,137.8,420
