areaCode,areaName,areaType,date,newLFDTests
E12000004,East Midlands,region,2021-03-22,92478
E12000004,East Midlands,region,2021-03-21,166316
E12000004,East Midlands,region,2021-03-20,17867
E12000004,East Midlands,region,2021-03-19,58552
E12000004,East Midlands,region,2021-03-18,105583
E12000004,East Midlands,region,2021-03-17,125159
E12000004,East Midlands,region,2021-03-16,95979
E12000004,East Midlands,region,2021-03-15,133533
E12000004,East Midlands,region,2021-03-14,78422
E12000004,East Midlands,region,2021-03-13,15845
E12000004,East Midlands,region,2021-03-12,103203
E12000004,East Midlands,region,2021-03-11,122318
E12000004,East Midlands,region,2021-03-10,122546
E12000004,East Midlands,region,2021-03-09,102286
E12000004,East Midlands,region,2021-03-08,126491
E12000004,East Midlands,region,2021-03-07,62844
E12000004,East Midlands,region,2021-03-06,16055
E12000004,East Midlands,region,2021-03-05,62759
E12000004,East Midlands,region,2021-03-04,70366
E12000004,East Midlands,region,2021-03-03,57706
E12000004,East Midlands,region,2021-03-02,37138
E12000004,East Midlands,region,2021-03-01,53683
E12000004,East Midlands,region,2021-02-28,36315
E12000004,East Midlands,region,2021-02-27,9906
E12000004,East Midlands,region,2021-02-26,28115
E12000004,East Midlands,region,2021-02-25,41481
E12000004,East Midlands,region,2021-02-24,44050
E12000004,East Midlands,region,2021-02-23,29077
E12000004,East Midlands,region,2021-02-22,47656
E12000004,East Midlands,region,2021-02-21,38019
E12000004,East Midlands,region,2021-02-20,9910
E12000004,East Midlands,region,2021-02-19,20111
E12000004,East Midlands,region,2021-02-18,22902
E12000004,East Midlands,region,2021-02-17,23381
E12000004,East Midlands,region,2021-02-16,19037
E12000004,East Midlands,region,2021-02-15,26568
E12000004,East Midlands,region,2021-02-14,22345
E12000004,East Midlands,region,2021-02-13,9579
E12000004,East Midlands,region,2021-02-12,27143
E12000004,East Midlands,region,2021-02-11,38881
E12000004,East Midlands,region,2021-02-10,42428
E12000004,East Midlands,region,2021-02-09,26187
E12000004,East Midlands,region,2021-02-08,41175
E12000004,East Midlands,region,2021-02-07,36372
E12000004,East Midlands,region,2021-02-06,9247
E12000004,East Midlands,region,2021-02-05,26634
E12000004,East Midlands,region,2021-02-04,39353
E12000004,East Midlands,region,2021-02-03,44384
E12000004,East Midlands,region,2021-02-02,26908
E12000004,East Midlands,region,2021-02-01,42829
E12000004,East Midlands,region,2021-01-31,35296
E12000004,East Midlands,region,2021-01-30,9232
E12000004,East Midlands,region,2021-01-29,25219
E12000004,East Midlands,region,2021-01-28,33514
E12000004,East Midlands,region,2021-01-27,36839
E12000004,East Midlands,region,2021-01-26,25866
E12000004,East Midlands,region,2021-01-25,26105
E12000004,East Midlands,region,2021-01-24,14345
E12000004,East Midlands,region,2021-01-23,7980
E12000004,East Midlands,region,2021-01-22,20926
E12000004,East Midlands,region,2021-01-21,21505
E12000004,East Midlands,region,2021-01-20,19661
E12000004,East Midlands,region,2021-01-19,20343
E12000004,East Midlands,region,2021-01-18,26976
E12000004,East Midlands,region,2021-01-17,7675
E12000004,East Midlands,region,2021-01-16,5230
E12000004,East Midlands,region,2021-01-15,14574
E12000004,East Midlands,region,2021-01-14,14105
E12000004,East Midlands,region,2021-01-13,12551
E12000004,East Midlands,region,2021-01-12,13363
E12000004,East Midlands,region,2021-01-11,17148
E12000004,East Midlands,region,2021-01-10,4010
E12000004,East Midlands,region,2021-01-09,3524
E12000004,East Midlands,region,2021-01-08,10417
E12000004,East Midlands,region,2021-01-07,8781
E12000004,East Midlands,region,2021-01-06,6951
E12000004,East Midlands,region,2021-01-05,7652
E12000004,East Midlands,region,2021-01-04,6969
E12000004,East Midlands,region,2021-01-03,2314
E12000004,East Midlands,region,2021-01-02,1986
E12000004,East Midlands,region,2021-01-01,947
E12000004,East Midlands,region,2020-12-31,2757
E12000004,East Midlands,region,2020-12-30,2798
E12000004,East Midlands,region,2020-12-29,3133
E12000004,East Midlands,region,2020-12-28,1699
E12000004,East Midlands,region,2020-12-27,336
E12000004,East Midlands,region,2020-12-26,362
E12000004,East Midlands,region,2020-12-25,485
E12000004,East Midlands,region,2020-12-24,1051
E12000004,East Midlands,region,2020-12-23,2280
E12000004,East Midlands,region,2020-12-22,2037
E12000004,East Midlands,region,2020-12-21,1759
E12000004,East Midlands,region,2020-12-20,351
E12000004,East Midlands,region,2020-12-19,418
E12000004,East Midlands,region,2020-12-18,999
E12000004,East Midlands,region,2020-12-17,768
E12000004,East Midlands,region,2020-12-16,547
E12000004,East Midlands,region,2020-12-15,391
E12000004,East Midlands,region,2020-12-14,458
E12000004,East Midlands,region,2020-12-13,135
E12000004,East Midlands,region,2020-12-12,235
E12000004,East Midlands,region,2020-12-11,705
E12000004,East Midlands,region,2020-12-10,523
E12000004,East Midlands,region,2020-12-09,3772
E12000004,East Midlands,region,2020-12-08,2353
E12000004,East Midlands,region,2020-12-07,2823
E12000004,East Midlands,region,2020-12-06,1141
E12000004,East Midlands,region,2020-12-05,1503
E12000004,East Midlands,region,2020-12-04,4693
E12000004,East Midlands,region,2020-12-03,3494
E12000004,East Midlands,region,2020-12-02,2571
E12000004,East Midlands,region,2020-12-01,2821
E12000004,East Midlands,region,2020-11-30,2986
E12000004,East Midlands,region,2020-11-29,25
E12000004,East Midlands,region,2020-11-28,30
E12000004,East Midlands,region,2020-11-27,706
E12000004,East Midlands,region,2020-11-26,265
E12000004,East Midlands,region,2020-11-25,253
E12000004,East Midlands,region,2020-11-24,299
E12000004,East Midlands,region,2020-11-23,270
E12000004,East Midlands,region,2020-11-22,6
E12000004,East Midlands,region,2020-11-21,6
E12000004,East Midlands,region,2020-11-20,276
E12000004,East Midlands,region,2020-11-19,175
E12000004,East Midlands,region,2020-11-18,205
E12000004,East Midlands,region,2020-11-17,187
E12000004,East Midlands,region,2020-11-16,202
E12000004,East Midlands,region,2020-11-15,5
E12000004,East Midlands,region,2020-11-14,6
E12000004,East Midlands,region,2020-11-13,175
E12000004,East Midlands,region,2020-11-12,177
E12000004,East Midlands,region,2020-11-11,20
E12000004,East Midlands,region,2020-11-10,12
E12000004,East Midlands,region,2020-11-09,25
E12000004,East Midlands,region,2020-11-08,1
E12000004,East Midlands,region,2020-11-07,6
E12000004,East Midlands,region,2020-11-06,7
E12000004,East Midlands,region,2020-11-05,2
E12000004,East Midlands,region,2020-11-04,10
E12000004,East Midlands,region,2020-11-03,1
E12000004,East Midlands,region,2020-11-02,2
E12000004,East Midlands,region,2020-11-01,0
E12000004,East Midlands,region,2020-10-31,0
E12000004,East Midlands,region,2020-10-30,1
E12000004,East Midlands,region,2020-10-29,0
E12000004,East Midlands,region,2020-10-28,0
E12000004,East Midlands,region,2020-10-27,0
E12000004,East Midlands,region,2020-10-26,1
E12000005,West Midlands,region,2021-10-03,66331
E12000005,West Midlands,region,2021-10-02,34135
E12000005,West Midlands,region,2021-10-01,45595
E12000005,West Midlands,region,2021-09-30,60251
E12000005,West Midlands,region,2021-09-29,70035
E12000005,West Midlands,region,2021-09-28,48522
E12000005,West Midlands,region,2021-09-27,73613
E12000005,West Midlands,region,2021-09-26,79883
E12000005,West Midlands,region,2021-09-25,36311
E12000005,West Midlands,region,2021-09-24,52274
E12000005,West Midlands,region,2021-09-23,65437
E12000005,West Midlands,region,2021-09-22,72232
E12000005,West Midlands,region,2021-09-21,51621
E12000005,West Midlands,region,2021-09-20,75143
E12000005,West Midlands,region,2021-09-19,85327
E12000005,West Midlands,region,2021-09-18,38728
E12000005,West Midlands,region,2021-09-17,51629
E12000005,West Midlands,region,2021-09-16,66892
E12000005,West Midlands,region,2021-09-15,77127
E12000005,West Midlands,region,2021-09-14,54675
E12000005,West Midlands,region,2021-09-13,84316
E12000005,West Midlands,region,2021-09-12,80181
E12000005,West Midlands,region,2021-09-11,37145
E12000005,West Midlands,region,2021-09-10,86310
E12000005,West Midlands,region,2021-09-09,102920
E12000005,West Midlands,region,2021-09-08,97541
E12000005,West Midlands,region,2021-09-07,105463
E12000005,West Midlands,region,2021-09-06,133666
E12000005,West Midlands,region,2021-09-05,71220
E12000005,West Midlands,region,2021-09-04,38683
E12000005,West Midlands,region,2021-09-03,87527
E12000005,West Midlands,region,2021-09-02,81051
E12000005,West Midlands,region,2021-09-01,71537
E12000005,West Midlands,region,2021-08-31,60257
E12000005,West Midlands,region,2021-08-30,47656
E12000005,West Midlands,region,2021-08-29,39863
E12000005,West Midlands,region,2021-08-28,36130
E12000005,West Midlands,region,2021-08-27,47402
E12000005,West Midlands,region,2021-08-26,55440
E12000005,West Midlands,region,2021-08-25,56935
E12000005,West Midlands,region,2021-08-24,42738
E12000005,West Midlands,region,2021-08-23,52811
E12000005,West Midlands,region,2021-08-22,43787
E12000005,West Midlands,region,2021-08-21,31008
E12000005,West Midlands,region,2021-08-20,40087
E12000005,West Midlands,region,2021-08-19,45912
E12000005,West Midlands,region,2021-08-18,45977
E12000005,West Midlands,region,2021-08-17,40081
E12000005,West Midlands,region,2021-08-16,52794
E12000005,West Midlands,region,2021-08-15,43472
E12000005,West Midlands,region,2021-08-14,31681
E12000005,West Midlands,region,2021-08-13,43577
E12000005,West Midlands,region,2021-08-12,48573
E12000005,West Midlands,region,2021-08-11,50650
E12000005,West Midlands,region,2021-08-10,43370
E12000005,West Midlands,region,2021-08-09,55694
E12000005,West Midlands,region,2021-08-08,45912
E12000005,West Midlands,region,2021-08-07,31466
E12000005,West Midlands,region,2021-08-06,44598
E12000005,West Midlands,region,2021-08-05,49485
E12000005,West Midlands,region,2021-08-04,49675
E12000005,West Midlands,region,2021-08-03,42074
E12000005,West Midlands,region,2021-08-02,56576
E12000005,West Midlands,region,2021-08-01,47304
E12000005,West Midlands,region,2021-07-31,32245
E12000005,West Midlands,region,2021-07-30,46013
E12000005,West Midlands,region,2021-07-29,52659
E12000005,West Midlands,region,2021-07-28,54991
E12000005,West Midlands,region,2021-07-27,46804
E12000005,West Midlands,region,2021-07-26,62134
E12000005,West Midlands,region,2021-07-25,55191
E12000005,West Midlands,region,2021-07-24,36709
E12000005,West Midlands,region,2021-07-23,51784
E12000005,West Midlands,region,2021-07-22,60126
E12000005,West Midlands,region,2021-07-21,63710
E12000005,West Midlands,region,2021-07-20,51906
E12000005,West Midlands,region,2021-07-19,79261
E12000005,West Midlands,region,2021-07-18,82039
E12000005,West Midlands,region,2021-07-17,43116
E12000005,West Midlands,region,2021-07-16,59940
E12000005,West Midlands,region,2021-07-15,81341
E12000005,West Midlands,region,2021-07-14,89776
E12000005,West Midlands,region,2021-07-13,61783
E12000005,West Midlands,region,2021-07-12,88663
E12000005,West Midlands,region,2021-07-11,87927
E12000005,West Midlands,region,2021-07-10,36277
E12000005,West Midlands,region,2021-07-09,53056
E12000005,West Midlands,region,2021-07-08,75802
E12000005,West Midlands,region,2021-07-07,91172
E12000005,West Midlands,region,2021-07-06,60906
E12000005,West Midlands,region,2021-07-05,89228
E12000005,West Midlands,region,2021-07-04,104351
E12000005,West Midlands,region,2021-07-03,35272
E12000005,West Midlands,region,2021-07-02,52429
E12000005,West Midlands,region,2021-07-01,78362
E12000005,West Midlands,region,2021-06-30,95616
E12000005,West Midlands,region,2021-06-29,56446
E12000005,West Midlands,region,2021-06-28,91310
E12000005,West Midlands,region,2021-06-27,105277
E12000005,West Midlands,region,2021-06-26,32243
E12000005,West Midlands,region,2021-06-25,50698
E12000005,West Midlands,region,2021-06-24,78031
E12000005,West Midlands,region,2021-06-23,90440
E12000005,West Midlands,region,2021-06-22,50065
E12000005,West Midlands,region,2021-06-21,83522
E12000005,West Midlands,region,2021-06-20,101205
E12000005,West Midlands,region,2021-06-19,27775
E12000005,West Midlands,region,2021-06-18,46158
E12000005,West Midlands,region,2021-06-17,73091
E12000005,West Midlands,region,2021-06-16,85524
E12000005,West Midlands,region,2021-06-15,48402
E12000005,West Midlands,region,2021-06-14,83692
E12000005,West Midlands,region,2021-06-13,94158
E12000005,West Midlands,region,2021-06-12,29145
E12000005,West Midlands,region,2021-06-11,51042
E12000005,West Midlands,region,2021-06-10,74793
E12000005,West Midlands,region,2021-06-09,91777
E12000005,West Midlands,region,2021-06-08,44958
E12000005,West Midlands,region,2021-06-07,80042
E12000005,West Midlands,region,2021-06-06,117608
E12000005,West Midlands,region,2021-06-05,27996
E12000005,West Midlands,region,2021-06-04,42098
E12000005,West Midlands,region,2021-06-03,54893
E12000005,West Midlands,region,2021-06-02,60563
E12000005,West Midlands,region,2021-06-01,48657
E12000005,West Midlands,region,2021-05-31,50148
E12000005,West Midlands,region,2021-05-30,49432
E12000005,West Midlands,region,2021-05-29,25234
E12000005,West Midlands,region,2021-05-28,41244
E12000005,West Midlands,region,2021-05-27,68387
E12000005,West Midlands,region,2021-05-26,89911
E12000005,West Midlands,region,2021-05-25,46633
E12000005,West Midlands,region,2021-05-24,84742
E12000005,West Midlands,region,2021-05-23,114229
E12000005,West Midlands,region,2021-05-22,27780
E12000005,West Midlands,region,2021-05-21,44426
E12000005,West Midlands,region,2021-05-20,77777
E12000005,West Midlands,region,2021-05-19,99082
E12000005,West Midlands,region,2021-05-18,48899
E12000005,West Midlands,region,2021-05-17,89783
E12000005,West Midlands,region,2021-05-16,114784
E12000005,West Midlands,region,2021-05-15,23933
E12000005,West Midlands,region,2021-05-14,41690
E12000005,West Midlands,region,2021-05-13,76890
E12000005,West Midlands,region,2021-05-12,100354
E12000005,West Midlands,region,2021-05-11,46719
E12000005,West Midlands,region,2021-05-10,88386
E12000005,West Midlands,region,2021-05-09,129465
E12000005,West Midlands,region,2021-05-08,25177
E12000005,West Midlands,region,2021-05-07,44746
E12000005,West Midlands,region,2021-05-06,80224
E12000005,West Midlands,region,2021-05-05,103122
E12000005,West Midlands,region,2021-05-04,72561
E12000005,West Midlands,region,2021-05-03,108468
E12000005,West Midlands,region,2021-05-02,77028
E12000005,West Midlands,region,2021-05-01,25097
E12000005,West Midlands,region,2021-04-30,42580
E12000005,West Midlands,region,2021-04-29,84621
E12000005,West Midlands,region,2021-04-28,118670
E12000005,West Midlands,region,2021-04-27,51388
E12000005,West Midlands,region,2021-04-26,95121
E12000005,West Midlands,region,2021-04-25,146108
E12000005,West Midlands,region,2021-04-24,25186
E12000005,West Midlands,region,2021-04-23,43568
E12000005,West Midlands,region,2021-04-22,88933
E12000005,West Midlands,region,2021-04-21,121979
E12000005,West Midlands,region,2021-04-20,48969
E12000005,West Midlands,region,2021-04-19,97251
E12000005,West Midlands,region,2021-04-18,174986
E12000005,West Midlands,region,2021-04-17,24527
E12000005,West Midlands,region,2021-04-16,42671
E12000005,West Midlands,region,2021-04-15,72814
E12000005,West Midlands,region,2021-04-14,85739
E12000005,West Midlands,region,2021-04-13,43583
E12000005,West Midlands,region,2021-04-12,75829
E12000005,West Midlands,region,2021-04-11,92722
E12000005,West Midlands,region,2021-04-10,23523
E12000005,West Midlands,region,2021-04-09,40715
E12000005,West Midlands,region,2021-04-08,69255
E12000005,West Midlands,region,2021-04-07,86179
E12000005,West Midlands,region,2021-04-06,48514
E12000005,West Midlands,region,2021-04-05,70912
E12000005,West Midlands,region,2021-04-04,78476
E12000005,West Midlands,region,2021-04-03,21606
E12000005,West Midlands,region,2021-04-02,29751
E12000005,West Midlands,region,2021-04-01,74361
E12000005,West Midlands,region,2021-03-31,125999
E12000005,West Midlands,region,2021-03-30,32700
E12000005,West Midlands,region,2021-03-29,35240
E12000005,West Midlands,region,2021-03-28,253272
E12000005,West Midlands,region,2021-03-27,20741
E12000005,West Midlands,region,2021-03-26,49124
E12000005,West Midlands,region,2021-03-25,105834
E12000005,West Midlands,region,2021-03-24,167717
E12000005,West Midlands,region,2021-03-23,61983
E12000005,West Midlands,region,2021-03-22,117498
E12000005,West Midlands,region,2021-03-21,192659
E12000005,West Midlands,region,2021-03-20,20353
E12000005,West Midlands,region,2021-03-19,70367
E12000005,West Midlands,region,2021-03-18,131994
E12000005,West Midlands,region,2021-03-17,152155
E12000005,West Midlands,region,2021-03-16,121132
E12000005,West Midlands,region,2021-03-15,165665
E12000005,West Midlands,region,2021-03-14,87776
E12000005,West Midlands,region,2021-03-13,19448
E12000005,West Midlands,region,2021-03-12,130986
E12000005,West Midlands,region,2021-03-11,153081
E12000005,West Midlands,region,2021-03-10,140935
E12000005,West Midlands,region,2021-03-09,129196
E12000005,West Midlands,region,2021-03-08,160776
E12000005,West Midlands,region,2021-03-07,69511
E12000005,West Midlands,region,2021-03-06,20115
E12000005,West Midlands,region,2021-03-05,72277
E12000005,West Midlands,region,2021-03-04,78862
E12000005,West Midlands,region,2021-03-03,60486
E12000005,West Midlands,region,2021-03-02,47140
E12000005,West Midlands,region,2021-03-01,67075
E12000005,West Midlands,region,2021-02-28,40852
E12000005,West Midlands,region,2021-02-27,14497
E12000005,West Midlands,region,2021-02-26,38374
E12000005,West Midlands,region,2021-02-25,49820
E12000005,West Midlands,region,2021-02-24,50294
E12000005,West Midlands,region,2021-02-23,37398
E12000005,West Midlands,region,2021-02-22,61414
E12000005,West Midlands,region,2021-02-21,43806
E12000005,West Midlands,region,2021-02-20,15848
E12000005,West Midlands,region,2021-02-19,28321
E12000005,West Midlands,region,2021-02-18,29913
E12000005,West Midlands,region,2021-02-17,28448
E12000005,West Midlands,region,2021-02-16,25963
E12000005,West Midlands,region,2021-02-15,34462
E12000005,West Midlands,region,2021-02-14,23825
E12000005,West Midlands,region,2021-02-13,13885
E12000005,West Midlands,region,2021-02-12,35968
E12000005,West Midlands,region,2021-02-11,47094
E12000005,West Midlands,region,2021-02-10,48678
E12000005,West Midlands,region,2021-02-09,35606
E12000005,West Midlands,region,2021-02-08,57085
E12000005,West Midlands,region,2021-02-07,41618
E12000005,West Midlands,region,2021-02-06,14506
E12000005,West Midlands,region,2021-02-05,36656
E12000005,West Midlands,region,2021-02-04,47626
E12000005,West Midlands,region,2021-02-03,50411
E12000005,West Midlands,region,2021-02-02,36491
E12000005,West Midlands,region,2021-02-01,53219
E12000005,West Midlands,region,2021-01-31,38265
E12000005,West Midlands,region,2021-01-30,12659
E12000005,West Midlands,region,2021-01-29,33552
E12000005,West Midlands,region,2021-01-28,40089
E12000005,West Midlands,region,2021-01-27,42847
E12000005,West Midlands,region,2021-01-26,34241
E12000005,West Midlands,region,2021-01-25,31823
E12000005,West Midlands,region,2021-01-24,17890
E12000005,West Midlands,region,2021-01-23,11852
E12000005,West Midlands,region,2021-01-22,28452
E12000005,West Midlands,region,2021-01-21,28268
E12000005,West Midlands,region,2021-01-20,26038
E12000005,West Midlands,region,2021-01-19,27730
E12000005,West Midlands,region,2021-01-18,36358
E12000005,West Midlands,region,2021-01-17,12474
E12000005,West Midlands,region,2021-01-16,10306
E12000005,West Midlands,region,2021-01-15,22832
E12000005,West Midlands,region,2021-01-14,21801
E12000005,West Midlands,region,2021-01-13,18800
E12000005,West Midlands,region,2021-01-12,20546
E12000005,West Midlands,region,2021-01-11,25458
E12000005,West Midlands,region,2021-01-10,7628
E12000005,West Midlands,region,2021-01-09,6378
E12000005,West Midlands,region,2021-01-08,14781
E12000005,West Midlands,region,2021-01-07,12910
E12000005,West Midlands,region,2021-01-06,11067
E12000005,West Midlands,region,2021-01-05,11919
E12000005,West Midlands,region,2021-01-04,12412
E12000005,West Midlands,region,2021-01-03,4946
E12000005,West Midlands,region,2021-01-02,5025
E12000005,West Midlands,region,2021-01-01,1240
E12000005,West Midlands,region,2020-12-31,5281
E12000005,West Midlands,region,2020-12-30,7163
E12000005,West Midlands,region,2020-12-29,6347
E12000005,West Midlands,region,2020-12-28,2490
E12000005,West Midlands,region,2020-12-27,1848
E12000005,West Midlands,region,2020-12-26,570
E12000005,West Midlands,region,2020-12-25,542
E12000005,West Midlands,region,2020-12-24,6816
E12000005,West Midlands,region,2020-12-23,8593
E12000005,West Midlands,region,2020-12-22,6463
E12000005,West Midlands,region,2020-12-21,5273
E12000005,West Midlands,region,2020-12-20,2277
E12000005,West Midlands,region,2020-12-19,2230
E12000005,West Midlands,region,2020-12-18,3374
E12000005,West Midlands,region,2020-12-17,2519
E12000005,West Midlands,region,2020-12-16,2409
E12000005,West Midlands,region,2020-12-15,2340
E12000005,West Midlands,region,2020-12-14,2449
E12000005,West Midlands,region,2020-12-13,559
E12000005,West Midlands,region,2020-12-12,1124
E12000005,West Midlands,region,2020-12-11,2704
E12000005,West Midlands,region,2020-12-10,2606
E12000005,West Midlands,region,2020-12-09,4753
E12000005,West Midlands,region,2020-12-08,4381
E12000005,West Midlands,region,2020-12-07,3425
E12000005,West Midlands,region,2020-12-06,1822
E12000005,West Midlands,region,2020-12-05,2661
E12000005,West Midlands,region,2020-12-04,4314
E12000005,West Midlands,region,2020-12-03,3477
E12000005,West Midlands,region,2020-12-02,2842
E12000005,West Midlands,region,2020-12-01,2608
E12000005,West Midlands,region,2020-11-30,3085
E12000005,West Midlands,region,2020-11-29,234
E12000005,West Midlands,region,2020-11-28,436
E12000005,West Midlands,region,2020-11-27,677
E12000005,West Midlands,region,2020-11-26,463
E12000005,West Midlands,region,2020-11-25,449
E12000005,West Midlands,region,2020-11-24,467
E12000005,West Midlands,region,2020-11-23,430
E12000005,West Midlands,region,2020-11-22,170
E12000005,West Midlands,region,2020-11-21,228
E12000005,West Midlands,region,2020-11-20,430
E12000005,West Midlands,region,2020-11-19,252
E12000005,West Midlands,region,2020-11-18,127
E12000005,West Midlands,region,2020-11-17,157
E12000005,West Midlands,region,2020-11-16,133
E12000005,West Midlands,region,2020-11-15,10
E12000005,West Midlands,region,2020-11-14,32
E12000005,West Midlands,region,2020-11-13,197
E12000005,West Midlands,region,2020-11-12,78
E12000005,West Midlands,region,2020-11-11,79
E12000005,West Midlands,region,2020-11-10,78
E12000005,West Midlands,region,2020-11-09,93
E12000005,West Midlands,region,2020-11-08,5
E12000005,West Midlands,region,2020-11-07,9
E12000005,West Midlands,region,2020-11-06,45
E12000005,West Midlands,region,2020-11-05,53
E12000005,West Midlands,region,2020-11-04,66
E12000005,West Midlands,region,2020-11-03,93
E12000005,West Midlands,region,2020-11-02,0
E12000005,West Midlands,region,2020-11-01,0
E12000005,West Midlands,region,2020-10-31,0
E12000005,West Midlands,region,2020-10-30,64
E12000005,West Midlands,region,2020-10-29,0
E12000005,West Midlands,region,2020-10-28,47
E12000006,East of England,region,2021-10-03,99948
E12000006,East of England,region,2021-10-02,45922
E12000006,East of England,region,2021-10-01,60314
E12000006,East of England,region,2021-09-30,84397
E12000006,East of England,region,2021-09-29,106436
E12000006,East of England,region,2021-09-28,67084
E12000006,East of England,region,2021-09-27,101550
E12000006,East of England,region,2021-09-26,120945
E12000006,East of England,region,2021-09-25,51871
E12000006,East of England,region,2021-09-24,64907
E12000006,East of England,region,2021-09-23,88104
E12000006,East of England,region,2021-09-22,104230
E12000006,East of England,region,2021-09-21,66009
E12000006,East of England,region,2021-09-20,101784
E12000006,East of England,region,2021-09-19,130581
E12000006,East of England,region,2021-09-18,48930
E12000006,East of England,region,2021-09-17,64560
E12000006,East of England,region,2021-09-16,88476
E12000006,East of England,region,2021-09-15,111799
E12000006,East of England,region,2021-09-14,69138
E12000006,East of England,region,2021-09-13,112109
E12000006,East of England,region,2021-09-12,126540
E12000006,East of England,region,2021-09-11,52411
E12000006,East of England,region,2021-09-10,90331
E12000006,East of England,region,2021-09-09,117365
E12000006,East of England,region,2021-09-08,126593
E12000006,East of England,region,2021-09-07,110704
E12000006,East of England,region,2021-09-06,157454
E12000006,East of England,region,2021-09-05,117422
E12000006,East of England,region,2021-09-04,53150
E12000006,East of England,region,2021-09-03,118033
E12000006,East of England,region,2021-09-02,116426
E12000006,East of England,region,2021-09-01,107957
E12000006,East of England,region,2021-08-31,91988
E12000006,East of England,region,2021-08-30,67725
E12000006,East of England,region,2021-08-29,61620
E12000006,East of England,region,2021-08-28,55140
E12000006,East of England,region,2021-08-27,66773
E12000006,East of England,region,2021-08-26,73094
E12000006,East of England,region,2021-08-25,69872
E12000006,East of England,region,2021-08-24,55073
E12000006,East of England,region,2021-08-23,70946
E12000006,East of England,region,2021-08-22,60605
E12000006,East of England,region,2021-08-21,43934
E12000006,East of England,region,2021-08-20,54970
E12000006,East of England,region,2021-08-19,62111
E12000006,East of England,region,2021-08-18,60750
E12000006,East of England,region,2021-08-17,53372
E12000006,East of England,region,2021-08-16,70884
E12000006,East of England,region,2021-08-15,60626
E12000006,East of England,region,2021-08-14,44090
E12000006,East of England,region,2021-08-13,58845
E12000006,East of England,region,2021-08-12,64822
E12000006,East of England,region,2021-08-11,65794
E12000006,East of England,region,2021-08-10,58329
E12000006,East of England,region,2021-08-09,74477
E12000006,East of England,region,2021-08-08,64915
E12000006,East of England,region,2021-08-07,49655
E12000006,East of England,region,2021-08-06,64068
E12000006,East of England,region,2021-08-05,68013
E12000006,East of England,region,2021-08-04,67900
E12000006,East of England,region,2021-08-03,57775
E12000006,East of England,region,2021-08-02,76515
E12000006,East of England,region,2021-08-01,68118
E12000006,East of England,region,2021-07-31,48679
E12000006,East of England,region,2021-07-30,64450
E12000006,East of England,region,2021-07-29,72139
E12000006,East of England,region,2021-07-28,75328
E12000006,East of England,region,2021-07-27,62789
E12000006,East of England,region,2021-07-26,85325
E12000006,East of England,region,2021-07-25,80541
E12000006,East of England,region,2021-07-24,56460
E12000006,East of England,region,2021-07-23,74359
E12000006,East of England,region,2021-07-22,89485
E12000006,East of England,region,2021-07-21,95087
E12000006,East of England,region,2021-07-20,69885
E12000006,East of England,region,2021-07-19,104434
E12000006,East of England,region,2021-07-18,113808
E12000006,East of England,region,2021-07-17,53463
E12000006,East of England,region,2021-07-16,74481
E12000006,East of England,region,2021-07-15,102649
E12000006,East of England,region,2021-07-14,124433
E12000006,East of England,region,2021-07-13,72372
E12000006,East of England,region,2021-07-12,107349
E12000006,East of England,region,2021-07-11,121538
E12000006,East of England,region,2021-07-10,48564
E12000006,East of England,region,2021-07-09,66881
E12000006,East of England,region,2021-07-08,97716
E12000006,East of England,region,2021-07-07,122975
E12000006,East of England,region,2021-07-06,75628
E12000006,East of England,region,2021-07-05,114832
E12000006,East of England,region,2021-07-04,142360
E12000006,East of England,region,2021-07-03,44705
E12000006,East of England,region,2021-07-02,62717
E12000006,East of England,region,2021-07-01,97764
E12000006,East of England,region,2021-06-30,125108
E12000006,East of England,region,2021-06-29,67017
E12000006,East of England,region,2021-06-28,113757
E12000006,East of England,region,2021-06-27,140007
E12000006,East of England,region,2021-06-26,36333
E12000006,East of England,region,2021-06-25,59239
E12000006,East of England,region,2021-06-24,93435
E12000006,East of England,region,2021-06-23,118640
E12000006,East of England,region,2021-06-22,62550
E12000006,East of England,region,2021-06-21,106403
E12000006,East of England,region,2021-06-20,141068
E12000006,East of England,region,2021-06-19,35127
E12000006,East of England,region,2021-06-18,56356
E12000006,East of England,region,2021-06-17,94907
E12000006,East of England,region,2021-06-16,115349
E12000006,East of England,region,2021-06-15,60564
E12000006,East of England,region,2021-06-14,107380
E12000006,East of England,region,2021-06-13,132308
E12000006,East of England,region,2021-06-12,33250
E12000006,East of England,region,2021-06-11,54500
E12000006,East of England,region,2021-06-10,88074
E12000006,East of England,region,2021-06-09,117364
E12000006,East of England,region,2021-06-08,55913
E12000006,East of England,region,2021-06-07,105742
E12000006,East of England,region,2021-06-06,163272
E12000006,East of England,region,2021-06-05,33747
E12000006,East of England,region,2021-06-04,52212
E12000006,East of England,region,2021-06-03,73406
E12000006,East of England,region,2021-06-02,89113
E12000006,East of England,region,2021-06-01,65343
E12000006,East of England,region,2021-05-31,71172
E12000006,East of England,region,2021-05-30,78160
E12000006,East of England,region,2021-05-29,32527
E12000006,East of England,region,2021-05-28,53358
E12000006,East of England,region,2021-05-27,94201
E12000006,East of England,region,2021-05-26,132914
E12000006,East of England,region,2021-05-25,62798
E12000006,East of England,region,2021-05-24,114831
E12000006,East of England,region,2021-05-23,165587
