areaCode,areaName,areaType,date,age,VaccineRegisterPopulationByVaccinationDate,cumPeopleVaccinatedCompleteByVaccinationDate,newPeopleVaccinatedCompleteByVaccinationDate,cumPeopleVaccinatedFirstDoseByVaccinationDate,newPeopleVaccinatedFirstDoseByVaccinationDate,cumPeopleVaccinatedSecondDoseByVaccinationDate,newPeopleVaccinatedSecondDoseByVaccinationDate,cumVaccinationFirstDoseUptakeByVaccinationDatePercentage,cumVaccinationCompleteCoverageByVaccinationDatePercentage,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage
E06000023,"Bristol, City of",utla,2021-05-02,90+,2927.0,2638.0,0.0,2780.0,0.0,2638.0,0.0,95.0,90.1,90.1
E06000023,"Bristol, City of",utla,2021-05-01,16_17,10169.0,53.0,5.0,578.0,0.0,53.0,5.0,5.7,0.5,0.5
E06000023,"Bristol, City of",utla,2021-05-01,18_24,63771.0,3664.0,94.0,9664.0,28.0,3664.0,94.0,15.2,5.7,5.7
E06000023,"Bristol, City of",utla,2021-05-01,25_29,53656.0,4373.0,69.0,9699.0,23.0,4373.0,69.0,18.1,8.2,8.2
E06000023,"Bristol, City of",utla,2021-05-01,30_34,53303.0,4565.0,91.0,11028.0,40.0,4565.0,91.0,20.7,8.6,8.6
E06000023,"Bristol, City of",utla,2021-05-01,35_39,46044.0,4060.0,105.0,11217.0,37.0,4060.0,105.0,24.4,8.8,8.8
E06000023,"Bristol, City of",utla,2021-05-01,40_44,37480.0,3842.0,115.0,12919.0,132.0,3842.0,115.0,34.5,10.3,10.3
E06000023,"Bristol, City of",utla,2021-05-01,45_49,31545.0,4064.0,132.0,19571.0,570.0,4064.0,132.0,62.0,12.9,12.9
E06000023,"Bristol, City of",utla,2021-05-01,50_54,29501.0,4660.0,148.0,23636.0,17.0,4660.0,148.0,80.1,15.8,15.8
E06000023,"Bristol, City of",utla,2021-05-01,55_59,27546.0,5132.0,211.0,22967.0,9.0,5132.0,211.0,83.4,18.6,18.6
E06000023,"Bristol, City of",utla,2021-05-01,60_64,22137.0,4758.0,244.0,19055.0,7.0,4758.0,244.0,86.1,21.5,21.5
E06000023,"Bristol, City of",utla,2021-05-01,65_69,17977.0,9265.0,1358.0,16154.0,4.0,9265.0,1358.0,89.9,51.5,51.5
E06000023,"Bristol, City of",utla,2021-05-01,70_74,16550.0,13844.0,318.0,15370.0,1.0,13844.0,318.0,92.9,83.6,83.6
E06000023,"Bristol, City of",utla,2021-05-01,75_79,11602.0,10370.0,45.0,10882.0,0.0,10370.0,45.0,93.8,89.4,89.4
E06000023,"Bristol, City of",utla,2021-05-01,80_84,8187.0,7483.0,10.0,7765.0,0.0,7483.0,10.0,94.8,91.4,91.4
E06000023,"Bristol, City of",utla,2021-05-01,85_89,5090.0,4620.0,8.0,4830.0,1.0,4620.0,8.0,94.9,90.8,90.8
E06000023,"Bristol, City of",utla,2021-05-01,90+,2927.0,2638.0,2.0,2780.0,0.0,2638.0,2.0,95.0,90.1,90.1
E06000023,"Bristol, City of",utla,2021-04-30,16_17,10169.0,48.0,2.0,578.0,1.0,48.0,2.0,5.7,0.5,0.5
E06000023,"Bristol, City of",utla,2021-04-30,18_24,63771.0,3570.0,31.0,9636.0,16.0,3570.0,31.0,15.1,5.6,5.6
E06000023,"Bristol, City of",utla,2021-04-30,25_29,53656.0,4304.0,33.0,9676.0,15.0,4304.0,33.0,18.0,8.0,8.0
E06000023,"Bristol, City of",utla,2021-04-30,30_34,53303.0,4474.0,44.0,10988.0,19.0,4474.0,44.0,20.6,8.4,8.4
E06000023,"Bristol, City of",utla,2021-04-30,35_39,46044.0,3955.0,32.0,11180.0,21.0,3955.0,32.0,24.3,8.6,8.6
E06000023,"Bristol, City of",utla,2021-04-30,40_44,37480.0,3727.0,26.0,12787.0,190.0,3727.0,26.0,34.1,9.9,9.9
E06000023,"Bristol, City of",utla,2021-04-30,45_49,31545.0,3932.0,42.0,19001.0,561.0,3932.0,42.0,60.2,12.5,12.5
E06000023,"Bristol, City of",utla,2021-04-30,50_54,29501.0,4512.0,38.0,23619.0,10.0,4512.0,38.0,80.1,15.3,15.3
E06000023,"Bristol, City of",utla,2021-04-30,55_59,27546.0,4921.0,80.0,22958.0,11.0,4921.0,80.0,83.3,17.9,17.9
E06000023,"Bristol, City of",utla,2021-04-30,60_64,22137.0,4514.0,251.0,19048.0,4.0,4514.0,251.0,86.0,20.4,20.4
E06000023,"Bristol, City of",utla,2021-04-30,65_69,17977.0,7907.0,891.0,16150.0,4.0,7907.0,891.0,89.8,44.0,44.0
E06000023,"Bristol, City of",utla,2021-04-30,70_74,16550.0,13526.0,172.0,15369.0,2.0,13526.0,172.0,92.9,81.7,81.7
E06000023,"Bristol, City of",utla,2021-04-30,75_79,11602.0,10325.0,26.0,10882.0,1.0,10325.0,26.0,93.8,89.0,89.0
E06000023,"Bristol, City of",utla,2021-04-30,80_84,8187.0,7473.0,9.0,7765.0,0.0,7473.0,9.0,94.8,91.3,91.3
E06000023,"Bristol, City of",utla,2021-04-30,85_89,5090.0,4612.0,7.0,4829.0,0.0,4612.0,7.0,94.9,90.6,90.6
E06000023,"Bristol, City of",utla,2021-04-30,90+,2927.0,2636.0,9.0,2780.0,0.0,2636.0,9.0,95.0,90.1,90.1
E06000023,"Bristol, City of",utla,2021-04-29,16_17,10169.0,46.0,2.0,577.0,0.0,46.0,2.0,5.7,0.5,0.5
E06000023,"Bristol, City of",utla,2021-04-29,18_24,63771.0,3539.0,19.0,9620.0,18.0,3539.0,19.0,15.1,5.5,5.5
E06000023,"Bristol, City of",utla,2021-04-29,25_29,53656.0,4271.0,51.0,9661.0,15.0,4271.0,51.0,18.0,8.0,8.0
E06000023,"Bristol, City of",utla,2021-04-29,30_34,53303.0,4430.0,71.0,10969.0,19.0,4430.0,71.0,20.6,8.3,8.3
E06000023,"Bristol, City of",utla,2021-04-29,35_39,46044.0,3923.0,84.0,11159.0,20.0,3923.0,84.0,24.2,8.5,8.5
E06000023,"Bristol, City of",utla,2021-04-29,40_44,37480.0,3701.0,78.0,12597.0,227.0,3701.0,78.0,33.6,9.9,9.9
E06000023,"Bristol, City of",utla,2021-04-29,45_49,31545.0,3890.0,65.0,18440.0,563.0,3890.0,65.0,58.5,12.3,12.3
E06000023,"Bristol, City of",utla,2021-04-29,50_54,29501.0,4474.0,66.0,23609.0,16.0,4474.0,66.0,80.0,15.2,15.2
E06000023,"Bristol, City of",utla,2021-04-29,55_59,27546.0,4841.0,73.0,22947.0,8.0,4841.0,73.0,83.3,17.6,17.6
E06000023,"Bristol, City of",utla,2021-04-29,60_64,22137.0,4263.0,107.0,19044.0,9.0,4263.0,107.0,86.0,19.3,19.3
E06000023,"Bristol, City of",utla,2021-04-29,65_69,17977.0,7016.0,912.0,16146.0,0.0,7016.0,912.0,89.8,39.0,39.0
E06000023,"Bristol, City of",utla,2021-04-29,70_74,16550.0,13354.0,345.0,15367.0,1.0,13354.0,345.0,92.9,80.7,80.7
E06000023,"Bristol, City of",utla,2021-04-29,75_79,11602.0,10299.0,56.0,10881.0,0.0,10299.0,56.0,93.8,88.8,88.8
E06000023,"Bristol, City of",utla,2021-04-29,80_84,8187.0,7464.0,19.0,7765.0,1.0,7464.0,19.0,94.8,91.2,91.2
E06000023,"Bristol, City of",utla,2021-04-29,85_89,5090.0,4605.0,14.0,4829.0,0.0,4605.0,14.0,94.9,90.5,90.5
E06000023,"Bristol, City of",utla,2021-04-29,90+,2927.0,2627.0,14.0,2780.0,0.0,2627.0,14.0,95.0,89.8,89.8
E06000023,"Bristol, City of",utla,2021-04-28,16_17,10169.0,44.0,3.0,577.0,5.0,44.0,3.0,5.7,0.4,0.4
E06000023,"Bristol, City of",utla,2021-04-28,18_24,63771.0,3520.0,41.0,9602.0,28.0,3520.0,41.0,15.1,5.5,5.5
E06000023,"Bristol, City of",utla,2021-04-28,25_29,53656.0,4220.0,41.0,9646.0,29.0,4220.0,41.0,18.0,7.9,7.9
E06000023,"Bristol, City of",utla,2021-04-28,30_34,53303.0,4359.0,57.0,10950.0,30.0,4359.0,57.0,20.5,8.2,8.2
E06000023,"Bristol, City of",utla,2021-04-28,35_39,46044.0,3839.0,62.0,11139.0,27.0,3839.0,62.0,24.2,8.3,8.3
E06000023,"Bristol, City of",utla,2021-04-28,40_44,37480.0,3623.0,52.0,12370.0,132.0,3623.0,52.0,33.0,9.7,9.7
E06000023,"Bristol, City of",utla,2021-04-28,45_49,31545.0,3825.0,63.0,17877.0,524.0,3825.0,63.0,56.7,12.1,12.1
E06000023,"Bristol, City of",utla,2021-04-28,50_54,29501.0,4408.0,71.0,23593.0,14.0,4408.0,71.0,80.0,14.9,14.9
E06000023,"Bristol, City of",utla,2021-04-28,55_59,27546.0,4768.0,116.0,22939.0,11.0,4768.0,116.0,83.3,17.3,17.3
E06000023,"Bristol, City of",utla,2021-04-28,60_64,22137.0,4156.0,222.0,19035.0,5.0,4156.0,222.0,86.0,18.8,18.8
E06000023,"Bristol, City of",utla,2021-04-28,65_69,17977.0,6104.0,1857.0,16146.0,3.0,6104.0,1857.0,89.8,34.0,34.0
E06000023,"Bristol, City of",utla,2021-04-28,70_74,16550.0,13009.0,472.0,15366.0,1.0,13009.0,472.0,92.8,78.6,78.6
E06000023,"Bristol, City of",utla,2021-04-28,75_79,11602.0,10243.0,62.0,10881.0,1.0,10243.0,62.0,93.8,88.3,88.3
E06000023,"Bristol, City of",utla,2021-04-28,80_84,8187.0,7445.0,25.0,7764.0,1.0,7445.0,25.0,94.8,90.9,90.9
E06000023,"Bristol, City of",utla,2021-04-28,85_89,5090.0,4591.0,16.0,4829.0,1.0,4591.0,16.0,94.9,90.2,90.2
E06000023,"Bristol, City of",utla,2021-04-28,90+,2927.0,2613.0,8.0,2780.0,0.0,2613.0,8.0,95.0,89.3,89.3
E06000023,"Bristol, City of",utla,2021-04-27,16_17,10169.0,41.0,0.0,572.0,0.0,41.0,0.0,5.6,0.4,0.4
E06000023,"Bristol, City of",utla,2021-04-27,18_24,63771.0,3479.0,22.0,9574.0,8.0,3479.0,22.0,15.0,5.5,5.5
E06000023,"Bristol, City of",utla,2021-04-27,25_29,53656.0,4179.0,18.0,9617.0,5.0,4179.0,18.0,17.9,7.8,7.8
E06000023,"Bristol, City of",utla,2021-04-27,30_34,53303.0,4302.0,22.0,10920.0,32.0,4302.0,22.0,20.5,8.1,8.1
E06000023,"Bristol, City of",utla,2021-04-27,35_39,46044.0,3777.0,17.0,11112.0,29.0,3777.0,17.0,24.1,8.2,8.2
E06000023,"Bristol, City of",utla,2021-04-27,40_44,37480.0,3571.0,32.0,12238.0,309.0,3571.0,32.0,32.7,9.5,9.5
E06000023,"Bristol, City of",utla,2021-04-27,45_49,31545.0,3762.0,29.0,17353.0,659.0,3762.0,29.0,55.0,11.9,11.9
E06000023,"Bristol, City of",utla,2021-04-27,50_54,29501.0,4337.0,45.0,23579.0,13.0,4337.0,45.0,79.9,14.7,14.7
E06000023,"Bristol, City of",utla,2021-04-27,55_59,27546.0,4652.0,47.0,22928.0,13.0,4652.0,47.0,83.2,16.9,16.9
E06000023,"Bristol, City of",utla,2021-04-27,60_64,22137.0,3934.0,85.0,19030.0,7.0,3934.0,85.0,86.0,17.8,17.8
E06000023,"Bristol, City of",utla,2021-04-27,65_69,17977.0,4247.0,288.0,16143.0,6.0,4247.0,288.0,89.8,23.6,23.6
E06000023,"Bristol, City of",utla,2021-04-27,70_74,16550.0,12537.0,518.0,15365.0,3.0,12537.0,518.0,92.8,75.8,75.8
E06000023,"Bristol, City of",utla,2021-04-27,75_79,11602.0,10181.0,58.0,10880.0,0.0,10181.0,58.0,93.8,87.8,87.8
E06000023,"Bristol, City of",utla,2021-04-27,80_84,8187.0,7420.0,18.0,7763.0,1.0,7420.0,18.0,94.8,90.6,90.6
E06000023,"Bristol, City of",utla,2021-04-27,85_89,5090.0,4575.0,8.0,4828.0,0.0,4575.0,8.0,94.9,89.9,89.9
E06000023,"Bristol, City of",utla,2021-04-27,90+,2927.0,2605.0,8.0,2780.0,0.0,2605.0,8.0,95.0,89.0,89.0
E06000023,"Bristol, City of",utla,2021-04-26,16_17,10169.0,41.0,2.0,572.0,0.0,41.0,2.0,5.6,0.4,0.4
E06000023,"Bristol, City of",utla,2021-04-26,18_24,63771.0,3457.0,28.0,9566.0,6.0,3457.0,28.0,15.0,5.4,5.4
E06000023,"Bristol, City of",utla,2021-04-26,25_29,53656.0,4161.0,33.0,9612.0,4.0,4161.0,33.0,17.9,7.8,7.8
E06000023,"Bristol, City of",utla,2021-04-26,30_34,53303.0,4280.0,22.0,10888.0,10.0,4280.0,22.0,20.4,8.0,8.0
E06000023,"Bristol, City of",utla,2021-04-26,35_39,46044.0,3760.0,34.0,11083.0,12.0,3760.0,34.0,24.1,8.2,8.2
E06000023,"Bristol, City of",utla,2021-04-26,40_44,37480.0,3539.0,49.0,11929.0,19.0,3539.0,49.0,31.8,9.4,9.4
E06000023,"Bristol, City of",utla,2021-04-26,45_49,31545.0,3733.0,73.0,16694.0,371.0,3733.0,73.0,52.9,11.8,11.8
E06000023,"Bristol, City of",utla,2021-04-26,50_54,29501.0,4292.0,111.0,23566.0,6.0,4292.0,111.0,79.9,14.5,14.5
E06000023,"Bristol, City of",utla,2021-04-26,55_59,27546.0,4605.0,101.0,22915.0,6.0,4605.0,101.0,83.2,16.7,16.7
E06000023,"Bristol, City of",utla,2021-04-26,60_64,22137.0,3849.0,110.0,19023.0,2.0,3849.0,110.0,85.9,17.4,17.4
E06000023,"Bristol, City of",utla,2021-04-26,65_69,17977.0,3959.0,194.0,16137.0,2.0,3959.0,194.0,89.8,22.0,22.0
E06000023,"Bristol, City of",utla,2021-04-26,70_74,16550.0,12019.0,618.0,15362.0,1.0,12019.0,618.0,92.8,72.6,72.6
E06000023,"Bristol, City of",utla,2021-04-26,75_79,11602.0,10123.0,54.0,10880.0,2.0,10123.0,54.0,93.8,87.3,87.3
E06000023,"Bristol, City of",utla,2021-04-26,80_84,8187.0,7402.0,17.0,7762.0,0.0,7402.0,17.0,94.8,90.4,90.4
E06000023,"Bristol, City of",utla,2021-04-26,85_89,5090.0,4567.0,8.0,4828.0,1.0,4567.0,8.0,94.9,89.7,89.7
E06000023,"Bristol, City of",utla,2021-04-26,90+,2927.0,2597.0,3.0,2780.0,1.0,2597.0,3.0,95.0,88.7,88.7
E06000023,"Bristol, City of",utla,2021-04-25,16_17,10169.0,39.0,0.0,572.0,0.0,39.0,0.0,5.6,0.4,0.4
E06000023,"Bristol, City of",utla,2021-04-25,18_24,63771.0,3429.0,14.0,9560.0,8.0,3429.0,14.0,15.0,5.4,5.4
E06000023,"Bristol, City of",utla,2021-04-25,25_29,53656.0,4128.0,15.0,9608.0,4.0,4128.0,15.0,17.9,7.7,7.7
E06000023,"Bristol, City of",utla,2021-04-25,30_34,53303.0,4258.0,15.0,10878.0,8.0,4258.0,15.0,20.4,8.0,8.0
E06000023,"Bristol, City of",utla,2021-04-25,35_39,46044.0,3726.0,13.0,11071.0,11.0,3726.0,13.0,24.0,8.1,8.1
E06000023,"Bristol, City of",utla,2021-04-25,40_44,37480.0,3490.0,9.0,11910.0,10.0,3490.0,9.0,31.8,9.3,9.3
E06000023,"Bristol, City of",utla,2021-04-25,45_49,31545.0,3660.0,13.0,16323.0,255.0,3660.0,13.0,51.7,11.6,11.6
E06000023,"Bristol, City of",utla,2021-04-25,50_54,29501.0,4181.0,7.0,23560.0,3.0,4181.0,7.0,79.9,14.2,14.2
E06000023,"Bristol, City of",utla,2021-04-25,55_59,27546.0,4504.0,10.0,22909.0,0.0,4504.0,10.0,83.2,16.4,16.4
E06000023,"Bristol, City of",utla,2021-04-25,60_64,22137.0,3739.0,14.0,19021.0,0.0,3739.0,14.0,85.9,16.9,16.9
E06000023,"Bristol, City of",utla,2021-04-25,65_69,17977.0,3765.0,13.0,16135.0,0.0,3765.0,13.0,89.8,20.9,20.9
E06000023,"Bristol, City of",utla,2021-04-25,70_74,16550.0,11401.0,278.0,15361.0,0.0,11401.0,278.0,92.8,68.9,68.9
E06000023,"Bristol, City of",utla,2021-04-25,75_79,11602.0,10069.0,34.0,10878.0,0.0,10069.0,34.0,93.8,86.8,86.8
E06000023,"Bristol, City of",utla,2021-04-25,80_84,8187.0,7385.0,3.0,7762.0,0.0,7385.0,3.0,94.8,90.2,90.2
E06000023,"Bristol, City of",utla,2021-04-25,85_89,5090.0,4559.0,1.0,4827.0,0.0,4559.0,1.0,94.8,89.6,89.6
E06000023,"Bristol, City of",utla,2021-04-25,90+,2927.0,2594.0,0.0,2779.0,0.0,2594.0,0.0,94.9,88.6,88.6
E06000023,"Bristol, City of",utla,2021-04-24,16_17,10169.0,39.0,2.0,572.0,2.0,39.0,2.0,5.6,0.4,0.4
E06000023,"Bristol, City of",utla,2021-04-24,18_24,63771.0,3415.0,83.0,9552.0,31.0,3415.0,83.0,15.0,5.4,5.4
E06000023,"Bristol, City of",utla,2021-04-24,25_29,53656.0,4113.0,73.0,9604.0,18.0,4113.0,73.0,17.9,7.7,7.7
E06000023,"Bristol, City of",utla,2021-04-24,30_34,53303.0,4243.0,90.0,10870.0,42.0,4243.0,90.0,20.4,8.0,8.0
E06000023,"Bristol, City of",utla,2021-04-24,35_39,46044.0,3713.0,103.0,11060.0,58.0,3713.0,103.0,24.0,8.1,8.1
E06000023,"Bristol, City of",utla,2021-04-24,40_44,37480.0,3481.0,122.0,11900.0,249.0,3481.0,122.0,31.8,9.3,9.3
E06000023,"Bristol, City of",utla,2021-04-24,45_49,31545.0,3647.0,231.0,16068.0,500.0,3647.0,231.0,50.9,11.6,11.6
E06000023,"Bristol, City of",utla,2021-04-24,50_54,29501.0,4174.0,289.0,23557.0,32.0,4174.0,289.0,79.9,14.1,14.1
E06000023,"Bristol, City of",utla,2021-04-24,55_59,27546.0,4494.0,421.0,22909.0,27.0,4494.0,421.0,83.2,16.3,16.3
E06000023,"Bristol, City of",utla,2021-04-24,60_64,22137.0,3725.0,460.0,19021.0,13.0,3725.0,460.0,85.9,16.8,16.8
E06000023,"Bristol, City of",utla,2021-04-24,65_69,17977.0,3752.0,1262.0,16135.0,5.0,3752.0,1262.0,89.8,20.9,20.9
E06000023,"Bristol, City of",utla,2021-04-24,70_74,16550.0,11123.0,1543.0,15361.0,4.0,11123.0,1543.0,92.8,67.2,67.2
E06000023,"Bristol, City of",utla,2021-04-24,75_79,11602.0,10035.0,162.0,10878.0,4.0,10035.0,162.0,93.8,86.5,86.5
E06000023,"Bristol, City of",utla,2021-04-24,80_84,8187.0,7382.0,40.0,7762.0,2.0,7382.0,40.0,94.8,90.2,90.2
E06000023,"Bristol, City of",utla,2021-04-24,85_89,5090.0,4558.0,28.0,4827.0,1.0,4558.0,28.0,94.8,89.5,89.5
E06000023,"Bristol, City of",utla,2021-04-24,90+,2927.0,2594.0,21.0,2779.0,0.0,2594.0,21.0,94.9,88.6,88.6
E06000023,"Bristol, City of",utla,2021-04-23,16_17,10169.0,37.0,0.0,570.0,1.0,37.0,0.0,5.6,0.4,0.4
E06000023,"Bristol, City of",utla,2021-04-23,18_24,63771.0,3332.0,43.0,9521.0,10.0,3332.0,43.0,14.9,5.2,5.2
E06000023,"Bristol, City of",utla,2021-04-23,25_29,53656.0,4040.0,62.0,9586.0,6.0,4040.0,62.0,17.9,7.5,7.5
E06000023,"Bristol, City of",utla,2021-04-23,30_34,53303.0,4153.0,52.0,10828.0,14.0,4153.0,52.0,20.3,7.8,7.8
E06000023,"Bristol, City of",utla,2021-04-23,35_39,46044.0,3610.0,61.0,11002.0,22.0,3610.0,61.0,23.9,7.8,7.8
E06000023,"Bristol, City of",utla,2021-04-23,40_44,37480.0,3359.0,80.0,11651.0,28.0,3359.0,80.0,31.1,9.0,9.0
E06000023,"Bristol, City of",utla,2021-04-23,45_49,31545.0,3416.0,111.0,15568.0,372.0,3416.0,111.0,49.4,10.8,10.8
E06000023,"Bristol, City of",utla,2021-04-23,50_54,29501.0,3885.0,206.0,23525.0,8.0,3885.0,206.0,79.7,13.2,13.2
E06000023,"Bristol, City of",utla,2021-04-23,55_59,27546.0,4073.0,221.0,22882.0,6.0,4073.0,221.0,83.1,14.8,14.8
E06000023,"Bristol, City of",utla,2021-04-23,60_64,22137.0,3265.0,229.0,19008.0,5.0,3265.0,229.0,85.9,14.7,14.7
E06000023,"Bristol, City of",utla,2021-04-23,65_69,17977.0,2490.0,144.0,16130.0,3.0,2490.0,144.0,89.7,13.9,13.9
E06000023,"Bristol, City of",utla,2021-04-23,70_74,16550.0,9580.0,1338.0,15357.0,6.0,9580.0,1338.0,92.8,57.9,57.9
E06000023,"Bristol, City of",utla,2021-04-23,75_79,11602.0,9873.0,133.0,10874.0,1.0,9873.0,133.0,93.7,85.1,85.1
E06000023,"Bristol, City of",utla,2021-04-23,80_84,8187.0,7342.0,24.0,7760.0,1.0,7342.0,24.0,94.8,89.7,89.7
E06000023,"Bristol, City of",utla,2021-04-23,85_89,5090.0,4530.0,15.0,4826.0,0.0,4530.0,15.0,94.8,89.0,89.0
E06000023,"Bristol, City of",utla,2021-04-23,90+,2927.0,2573.0,13.0,2779.0,0.0,2573.0,13.0,94.9,87.9,87.9
E06000023,"Bristol, City of",utla,2021-04-22,16_17,10169.0,37.0,0.0,569.0,0.0,37.0,0.0,5.6,0.4,0.4
E06000023,"Bristol, City of",utla,2021-04-22,18_24,63771.0,3289.0,42.0,9511.0,4.0,3289.0,42.0,14.9,5.2,5.2
E06000023,"Bristol, City of",utla,2021-04-22,25_29,53656.0,3978.0,43.0,9580.0,5.0,3978.0,43.0,17.9,7.4,7.4
E06000023,"Bristol, City of",utla,2021-04-22,30_34,53303.0,4101.0,57.0,10814.0,19.0,4101.0,57.0,20.3,7.7,7.7
E06000023,"Bristol, City of",utla,2021-04-22,35_39,46044.0,3549.0,47.0,10980.0,16.0,3549.0,47.0,23.8,7.7,7.7
E06000023,"Bristol, City of",utla,2021-04-22,40_44,37480.0,3279.0,51.0,11623.0,18.0,3279.0,51.0,31.0,8.7,8.7
E06000023,"Bristol, City of",utla,2021-04-22,45_49,31545.0,3305.0,49.0,15196.0,178.0,3305.0,49.0,48.2,10.5,10.5
E06000023,"Bristol, City of",utla,2021-04-22,50_54,29501.0,3679.0,126.0,23517.0,1.0,3679.0,126.0,79.7,12.5,12.5
E06000023,"Bristol, City of",utla,2021-04-22,55_59,27546.0,3852.0,131.0,22876.0,4.0,3852.0,131.0,83.0,14.0,14.0
E06000023,"Bristol, City of",utla,2021-04-22,60_64,22137.0,3036.0,124.0,19003.0,0.0,3036.0,124.0,85.8,13.7,13.7
E06000023,"Bristol, City of",utla,2021-04-22,65_69,17977.0,2346.0,112.0,16127.0,2.0,2346.0,112.0,89.7,13.1,13.1
E06000023,"Bristol, City of",utla,2021-04-22,70_74,16550.0,8242.0,723.0,15351.0,1.0,8242.0,723.0,92.8,49.8,49.8
E06000023,"Bristol, City of",utla,2021-04-22,75_79,11602.0,9740.0,221.0,10873.0,1.0,9740.0,221.0,93.7,84.0,84.0
E06000023,"Bristol, City of",utla,2021-04-22,80_84,8187.0,7318.0,33.0,7759.0,1.0,7318.0,33.0,94.8,89.4,89.4
E06000023,"Bristol, City of",utla,2021-04-22,85_89,5090.0,4515.0,20.0,4826.0,3.0,4515.0,20.0,94.8,88.7,88.7
E06000023,"Bristol, City of",utla,2021-04-22,90+,2927.0,2560.0,28.0,2779.0,0.0,2560.0,28.0,94.9,87.5,87.5
E06000023,"Bristol, City of",utla,2021-04-21,16_17,10169.0,37.0,0.0,569.0,0.0,37.0,0.0,5.6,0.4,0.4
E06000023,"Bristol, City of",utla,2021-04-21,18_24,63771.0,3247.0,46.0,9507.0,4.0,3247.0,46.0,14.9,5.1,5.1
E06000023,"Bristol, City of",utla,2021-04-21,25_29,53656.0,3935.0,56.0,9575.0,8.0,3935.0,56.0,17.8,7.3,7.3
E06000023,"Bristol, City of",utla,2021-04-21,30_34,53303.0,4044.0,40.0,10795.0,18.0,4044.0,40.0,20.3,7.6,7.6
E06000023,"Bristol, City of",utla,2021-04-21,35_39,46044.0,3502.0,70.0,10964.0,63.0,3502.0,70.0,23.8,7.6,7.6
E06000023,"Bristol, City of",utla,2021-04-21,40_44,37480.0,3228.0,50.0,11605.0,65.0,3228.0,50.0,31.0,8.6,8.6
E06000023,"Bristol, City of",utla,2021-04-21,45_49,31545.0,3256.0,73.0,15018.0,326.0,3256.0,73.0,47.6,10.3,10.3
E06000023,"Bristol, City of",utla,2021-04-21,50_54,29501.0,3553.0,151.0,23516.0,11.0,3553.0,151.0,79.7,12.0,12.0
E06000023,"Bristol, City of",utla,2021-04-21,55_59,27546.0,3721.0,173.0,22872.0,10.0,3721.0,173.0,83.0,13.5,13.5
E06000023,"Bristol, City of",utla,2021-04-21,60_64,22137.0,2912.0,162.0,19003.0,9.0,2912.0,162.0,85.8,13.2,13.2
E06000023,"Bristol, City of",utla,2021-04-21,65_69,17977.0,2234.0,283.0,16125.0,4.0,2234.0,283.0,89.7,12.4,12.4
E06000023,"Bristol, City of",utla,2021-04-21,70_74,16550.0,7519.0,1140.0,15350.0,2.0,7519.0,1140.0,92.7,45.4,45.4
E06000023,"Bristol, City of",utla,2021-04-21,75_79,11602.0,9519.0,236.0,10872.0,1.0,9519.0,236.0,93.7,82.0,82.0
E06000023,"Bristol, City of",utla,2021-04-21,80_84,8187.0,7285.0,40.0,7758.0,1.0,7285.0,40.0,94.8,89.0,89.0
E06000023,"Bristol, City of",utla,2021-04-21,85_89,5090.0,4495.0,16.0,4823.0,1.0,4495.0,16.0,94.8,88.3,88.3
E06000023,"Bristol, City of",utla,2021-04-21,90+,2927.0,2532.0,17.0,2779.0,0.0,2532.0,17.0,94.9,86.5,86.5
E06000023,"Bristol, City of",utla,2021-04-20,16_17,10169.0,37.0,1.0,569.0,0.0,37.0,1.0,5.6,0.4,0.4
E06000023,"Bristol, City of",utla,2021-04-20,18_24,63771.0,3201.0,45.0,9503.0,7.0,3201.0,45.0,14.9,5.0,5.0
E06000023,"Bristol, City of",utla,2021-04-20,25_29,53656.0,3879.0,40.0,9567.0,7.0,3879.0,40.0,17.8,7.2,7.2
E06000023,"Bristol, City of",utla,2021-04-20,30_34,53303.0,4004.0,47.0,10777.0,11.0,4004.0,47.0,20.2,7.5,7.5
E06000023,"Bristol, City of",utla,2021-04-20,35_39,46044.0,3432.0,44.0,10901.0,12.0,3432.0,44.0,23.7,7.5,7.5
E06000023,"Bristol, City of",utla,2021-04-20,40_44,37480.0,3178.0,49.0,11540.0,10.0,3178.0,49.0,30.8,8.5,8.5
E06000023,"Bristol, City of",utla,2021-04-20,45_49,31545.0,3183.0,53.0,14692.0,278.0,3183.0,53.0,46.6,10.1,10.1
E06000023,"Bristol, City of",utla,2021-04-20,50_54,29501.0,3402.0,57.0,23505.0,8.0,3402.0,57.0,79.7,11.5,11.5
E06000023,"Bristol, City of",utla,2021-04-20,55_59,27546.0,3548.0,76.0,22862.0,8.0,3548.0,76.0,83.0,12.9,12.9
E06000023,"Bristol, City of",utla,2021-04-20,60_64,22137.0,2750.0,173.0,18994.0,4.0,2750.0,173.0,85.8,12.4,12.4
E06000023,"Bristol, City of",utla,2021-04-20,65_69,17977.0,1951.0,87.0,16121.0,3.0,1951.0,87.0,89.7,10.9,10.9
E06000023,"Bristol, City of",utla,2021-04-20,70_74,16550.0,6379.0,163.0,15348.0,2.0,6379.0,163.0,92.7,38.5,38.5
E06000023,"Bristol, City of",utla,2021-04-20,75_79,11602.0,9283.0,154.0,10871.0,4.0,9283.0,154.0,93.7,80.0,80.0
E06000023,"Bristol, City of",utla,2021-04-20,80_84,8187.0,7245.0,29.0,7757.0,2.0,7245.0,29.0,94.7,88.5,88.5
